Name,School,Rating,School_key,Conf,conf_z,Rating_conf
Basheer Jihad,Arizona St.,78.5014666666666,arizonast,B12,1.7207353516788697,82.32226379021336
Johnell Davis,Arkansas,77.8500333333334,arkansas,SEC,2.0829954257165264,82.29298696662522
Wesley Yates III,USC,77.8479,usc,Big Ten,2.0829954257165264,82.2899596584429
Tre White,Illinois,77.8092166666666,illinois,Big Ten,2.0829954257165264,82.23508972998737
Bensley Joseph,Providence,77.7941166666666,providence,Big East,2.0829954257165264,82.21368347872613
Melvin Council Jr.,St. Bonaventure,80.7656833333333,stbonaventure,A10,0.6339551295658994,82.20162478406812
Gabe Madsen,Utah,78.3896500000001,utah,B12,1.7207353516788697,82.17107255846346
Bobby Durkin,Davidson,80.7292333333333,davidson,A10,0.6339551295658994,82.16064623953545
Damarco Minor,Oregon St.,80.7149666666666,oregonst,WCC,0.6339551295658994,82.144609977161
Paulius Murauskas,Saint Mary's,80.7106833333333,saintmarys,WCC,0.6339551295658994,82.13979566915926
BJ Freeman,Arizona St.,78.3523666666666,arizonast,B12,1.7207353516788697,82.12072889704658
Malachi Smith,Dayton,80.6920833333333,dayton,A10,0.6339551295658994,82.1188916580236
Daimion Collins,LSU,77.71365,lsu,SEC,2.0829954257165264,82.09972627955932
Ben Gold,Marquette,77.7121833333333,marquette,Big East,2.0829954257165264,82.09765097416407
Jordan Sears,LSU,77.6841833333334,lsu,SEC,2.0829954257165264,82.05804379807861
Jordan Pope,Texas,77.6629666666666,texas,SEC,2.0829954257165264,82.02804747326982
Boubacar Coulibaly,Pepperdine,80.6053333333334,pepperdine,WCC,0.6339551295658994,82.0214322412883
Malik Mack,Georgetown,77.6272166666666,georgetown,Big East,2.0829954257165264,81.97753404975637
Darius Hannah,Bradley,81.4071166666668,bradley,MVC,0.27169505552824263,81.80849642739535
Chase Walker,Illinois St.,81.3919999999999,illinoisst,MVC,0.27169505552824263,81.79286478944535
Henry Coleman III,Texas A&M,77.4735333333334,texasam,SEC,2.0829954257165264,81.76081627385338
Roddy Gayle Jr.,Michigan,77.4195833333333,michigan,Big Ten,2.0829954257165264,81.68490341532728
Julian Hammond III,Colorado,78.0035333333334,colorado,B12,1.7207353516788697,81.65134396417955
Corey Chest,LSU,77.39085,lsu,SEC,2.0829954257165264,81.6445077263274
Zach Cleveland,Liberty,81.2325666666667,liberty,CUSA,0.27169505552824263,81.62802975293623
Ben Humrichous,Illinois,77.3764666666667,illinois,Big Ten,2.0829954257165264,81.62429554129668
Duke Deen,Bradley,81.2204166666668,bradley,MVC,0.27169505552824263,81.61547031681769
Dji Bailey,LSU,77.3626166666667,lsu,SEC,2.0829954257165264,81.60483854952278
Jamarii Thomas,South Carolina,77.3571,southcarolina,SEC,2.0829954257165264,81.59709009600617
Claudell Harris Jr.,Mississippi St.,77.3381,mississippist,SEC,2.0829954257165264,81.57041039232571
Dedan Thomas Jr.,UNLV,78.8417166666666,unlv,Mountain West,1.2377219196286608,81.5589252158263
Isaiah Swope,Saint Louis,80.1733166666667,saintlouis,A10,0.6339551295658994,81.53696917200888
Andrej Stojakovic,California,77.9134833333334,california,ACC,1.7207353516788697,81.53065272275495
Simas Lukosius,Cincinnati,77.90665,cincinnati,B12,1.7207353516788697,81.52150217541698
Jayden Pierre,Providence,77.2601666666666,providence,Big East,2.0829954257165264,81.46108709188945
Taylor Bol Bowen,Florida St.,77.8529833333333,floridast,ACC,1.7207353516788697,81.44967583514271
Samet Yigitoglu,SMU,77.8146166666667,smu,ACC,1.7207353516788697,81.39836896492947
Coen Carr,Michigan St.,77.2087333333333,michiganst,Big Ten,2.0829954257165264,81.38903434587237
Colin Porter,Liberty,80.9375166666667,liberty,CUSA,0.27169505552824263,81.3231251047042
Adrian Wooley,Kennesaw St.,80.9367666666667,kennesawst,CUSA,0.27169505552824263,81.3223502879442
Kalu Anya,Saint Louis,79.9440666666667,saintlouis,A10,0.6339551295658994,81.28048171063848
Marchelus Avery,Oklahoma St.,77.7247,oklahomast,B12,1.7207353516788697,81.27826311801391
Dwon Odom,Tulsa,79.9345833333333,tulsa,AAC,0.6339551295658994,81.26988042465526
Eduardo Andre,West Virginia,77.7002333333334,westvirginia,B12,1.7207353516788697,81.24561517510868
Adam Miller,Arizona St.,77.6797333333332,arizonast,B12,1.7207353516788697,81.21827123946099
Rollie Worster,Nebraska,77.0792,nebraska,Big Ten,2.0829954257165264,81.20791143751694
Nick Pringle,South Carolina,77.0672166666667,southcarolina,SEC,2.0829954257165264,81.1911799714097
Dallin Hall,BYU,77.6352,byu,B12,1.7207353516788697,81.15890477524316
Chris Youngblood,Alabama,77.0342166666667,alabama,SEC,2.0829954257165264,81.14512582665401
Kamari McGee,Wisconsin,77.0201333333333,wisconsin,Big Ten,2.0829954257165264,81.12548094703195
Ty Berry,Northwestern,76.9889166666666,northwestern,Big Ten,2.0829954257165264,81.08195705337533
Nate Calmese,Washington St.,79.7603333333333,washingtonst,WCC,0.6339551295658994,81.07521209542881
Stevie Mitchell,Marquette,76.9801666666667,marquette,Big East,2.0829954257165264,81.06976237018392
Adama Bal,Santa Clara,79.7208666666667,santaclara,WCC,0.6339551295658994,81.03115317062948
Jaxson Robinson,Kentucky,76.9354333333334,kentucky,SEC,2.0829954257165264,81.00745279721313
Andrew Meadow,Boise St.,78.3923833333333,boisest,Mountain West,1.2377219196286608,80.99989904067719
Christian Davis,Bradley,80.6231333333334,bradley,MVC,0.27169505552824263,80.99844190548984
Donnie Freeman,Syracuse,77.5092,syracuse,ACC,1.7207353516788697,80.99119078193587
Mike Mitchell Jr.,Minnesota,76.9041,minnesota,Big Ten,2.0829954257165264,80.96384235027435
Trevin Knell,BYU,77.4475166666666,byu,B12,1.7207353516788697,80.90922266490288
Javon Bennett,Dayton,79.6037833333334,dayton,A10,0.6339551295658994,80.90051629211654
Connor Kochera,Davidson,79.5751833333333,davidson,A10,0.6339551295658994,80.86862143550555
Tre Coleman,Nevada,78.2786999999999,nevada,Mountain West,1.2377219196286608,80.85899711492107
Mady Sissoko,California,77.4024166666666,california,ACC,1.7207353516788697,80.84934785152842
Brandon Garrison,Kentucky,76.8165833333333,kentucky,SEC,2.0829954257165264,80.84218310157662
Dan Skillings Jr.,Cincinnati,77.3661666666667,cincinnati,B12,1.7207353516788697,80.80125681061666
Otis Frazier III,UTEP,80.3936833333333,utep,CUSA,0.27169505552824263,80.76160371536909
Tyler Nickel,Vanderbilt,76.7336833333333,vanderbilt,SEC,2.0829954257165264,80.72714250987327
Lu'cye Patterson,Minnesota,76.7328999999999,minnesota,Big Ten,2.0829954257165264,80.72605640513673
Lance Ware,UT Arlington,84.2319166666667,utarlington,WAC,-0.09056501850941416,80.68994216055802
Oswin Erhunmwunse,Providence,76.5761166666667,providence,Big East,2.0829954257165264,80.5090224731943
Sean Newman Jr.,Louisiana Tech,80.1358333333333,louisianatech,CUSA,0.27169505552824263,80.49557958837784
Ethan Taylor,Air Force,77.9820833333334,airforce,Mountain West,1.2377219196286608,80.4923649076378
Keanu Dawes,Utah,77.1051666666666,utah,B12,1.7207353516788697,80.45590376118204
Cameron Hildreth,Wake Forest,77.0995666666666,wakeforest,ACC,1.7207353516788697,80.44851116448167
Marcus Boykin,Sam Houston St.,80.0767666666667,samhoustonst,CUSA,0.27169505552824263,80.4346594459647
Braden Huff,Gonzaga,79.1618500000001,gonzaga,WCC,0.6339551295658994,80.40836033156585
Kario Oquendo,SMU,77.0670666666667,smu,ACC,1.7207353516788697,80.4056219582671
Abou Ousmane,Oklahoma St.,77.0580833333333,oklahomast,B12,1.7207353516788697,80.39377122900375
Ven-Allen Lubin,North Carolina,77.0520666666667,northcarolina,ACC,1.7207353516788697,80.38583513607891
Oziyah Sellers,Stanford,77.03095,stanford,ACC,1.7207353516788697,80.35798845037385
Dug McDaniel,Kansas St.,77.01875,kansasst,B12,1.7207353516788697,80.3419048973554
Brendan Hausen,Kansas St.,77.0180166666666,kansasst,B12,1.7207353516788697,80.34093823523057
Andre Screen,Butler,76.4506500000001,butler,Big East,2.0829954257165264,80.3358374415051
Josh Uduje,San Jose St.,77.8319333333333,sanjosest,Mountain West,1.2377219196286608,80.30731965206914
Khalif Battle,Gonzaga,79.0634833333333,gonzaga,WCC,0.6339551295658994,80.29901427952993
Tae Davis,Notre Dame,76.985,notredame,ACC,1.7207353516788697,80.29742924531271
Mason Nicholson,Jacksonville St.,79.9254833333334,jacksonvillest,CUSA,0.27169505552824263,80.278661025871
Max Jones,Kansas St.,76.96495,kansasst,B12,1.7207353516788697,80.27101976921438
Babacar Faye,Western Kentucky,79.9132000000001,westernkentucky,CUSA,0.27169505552824263,80.26599687448423
Jonathan Pierre,Belmont,79.9067333333333,belmont,MVC,0.27169505552824263,80.25932984447108
Terrance Arceneaux,Houston,76.9447500000001,houston,B12,1.7207353516788697,80.24442201721716
Miles Rubin,Loyola Chicago,78.9975833333334,loyolachicago,A10,0.6339551295658994,80.22579895137676
Motiejus Krivas,Arizona,76.9098500000001,arizona,B12,1.7207353516788697,80.19849044608256
Sam Godwin,Oklahoma,76.3325666666667,oklahoma,SEC,2.0829954257165264,80.17324499434957
Taelon Peter,Liberty,79.817,liberty,CUSA,0.27169505552824263,80.16682485543991
Javan Buchanan,Boise St.,77.7141000000001,boisest,Mountain West,1.2377219196286608,80.16235680247604
Nicholas Jourdain,Memphis,78.9345166666667,memphis,AAC,0.6339551295658994,80.15576159737827
Tyeree Bryan,Santa Clara,78.918450000000007,santaclara,WCC,0.6339551295658994,80.13792379866892
Rashaun Agee,USC,76.2959333333334,usc,Big Ten,2.0829954257165264,80.1228821413295
Blue Cain,Georgia,76.2943833333333,georgia,SEC,2.0829954257165264,80.12075204821896
Dylan Cardwell,Auburn,76.2920166666667,auburn,SEC,2.0829954257165264,80.11749977620254
Jalen Lake,Colorado St.,77.67545,coloradost,Mountain West,1.2377219196286608,80.11485681631426
Tyrese Proctor,Duke,76.8274000000001,duke,ACC,1.7207353516788697,80.09008904060822
Mustapha Amzil,New Mexico,77.6435333333334,newmexico,Mountain West,1.2377219196286608,80.07565000745272
Julian Rishwain,UNLV,77.6095166666667,unlv,Mountain West,1.2377219196286608,80.03388148899698
Tayton Conerway,Troy,83.2997833333334,troy,Sun Belt,-0.09056501850941416,80.00948002296776
Lamar Wilkerson,Sam Houston St.,79.61535,samhoustonst,CUSA,0.27169505552824263,79.95900494093065
Tyrin Lawrence,Georgia,76.1751166666667,georgia,SEC,2.0829954257165264,79.95704830162036
Ja'Vier Francis,Houston,76.7250666666666,houston,B12,1.7207353516788697,79.95576069089665
Felix Okpara,Tennessee,76.1219166666667,tennessee,SEC,2.0829954257165264,79.88415299283346
Samage Teel,Indiana St.,79.5338833333333,indianast,MVC,0.27169505552824263,79.87506850383656
Erik Reynolds II,Saint Joseph's,78.6596833333334,saintjosephs,A10,0.6339551295658994,79.85089310322428
Javonte Brown,Rhode Island,78.6404,rhodeisland,A10,0.6339551295658994,79.82952315708178
"Jeremiah ""Bear"" Cherry",UNLV,77.4407166666667,unlv,Mountain West,1.2377219196286608,79.82688771341948
Riley Kugel,Mississippi St.,76.0591999999999,mississippist,SEC,2.0829954257165264,79.79831745407265
Maliq Brown,Duke,76.6025333333333,duke,ACC,1.7207353516788697,79.79522796757131
Skyy Clark,UCLA,76.0240166666667,ucla,Big Ten,2.0829954257165264,79.75021177386492
Marcus Hill,N.C. State,76.5502166666667,ncstate,ACC,1.7207353516788697,79.72678997721754
Jordan Riley,East Carolina,78.547,eastcarolina,AAC,0.6339551295658994,79.72605483230757
Rowan Brumbaugh,Tulane,78.5145500000001,tulane,AAC,0.6339551295658994,79.69012162352412
Elliot Cadeau,North Carolina,76.4986833333332,northcarolina,ACC,1.7207353516788697,79.65943663910897
Kyan Evans,Colorado St.,77.2501166666666,coloradost,Mountain West,1.2377219196286608,79.5937041587541
Dane Erikstrup,Washington St.,78.4059833333334,washingtonst,WCC,0.6339551295658994,79.56995673645802
Tyrone Riley IV,San Francisco,78.3971333333332,sanfrancisco,WCC,0.6339551295658994,79.56016503995838
Drake Powell,North Carolina,76.4095166666666,northcarolina,ACC,1.7207353516788697,79.54303710525873
Egor Demin,BYU,76.3923333333334,byu,B12,1.7207353516788697,79.5206260616567
Carter Whitt,Belmont,79.1665666666667,belmont,MVC,0.27169505552824263,79.49677814241699
Kobe Elvis,Oklahoma,75.82935,oklahoma,SEC,2.0829954257165264,79.484655123844007
Myles Rice,Indiana,75.8273166666666,indiana,Big Ten,2.0829954257165264,79.48188674572057
Carlos Stewart,Santa Clara,78.3073,santaclara,WCC,0.6339551295658994,79.46080477974314
Ethan Price,Washington St.,78.2903166666667,washingtonst,WCC,0.6339551295658994,79.44202686380558
Selton Miguel,Maryland,75.7796666666668,maryland,Big Ten,2.0829954257165264,79.4170433098782
Brandon Angel,Oregon,75.7763833333333,oregon,Big Ten,2.0829954257165264,79.41257751166884
Trey Campbell,Northern Iowa,79.0834333333333,northerniowa,MVC,0.27169505552824263,79.41119769795733
Elijah Mahi,Santa Clara,78.2604666666666,santaclara,WCC,0.6339551295658994,79.40902770892056
Tyler Tanner,Vanderbilt,75.7708333333334,vanderbilt,SEC,2.0829954257165264,79.4050293855245
Pryce Sandfort,Iowa,75.7638666666666,iowa,Big Ten,2.0829954257165264,79.395555733505
Aday Mara,UCLA,75.7536166666667,ucla,Big Ten,2.0829954257165264,79.38161959923839
C.J. Walker,East Carolina,77.9787499999999,eastcarolina,AAC,0.6339551295658994,79.09790332865305
Finley Bizjack,Butler,75.4922999999999,butler,Big East,2.0829954257165264,79.02727698605354
Jalen Hill,UNLV,76.7669333333332,unlv,Mountain West,1.2377219196286608,79.0051134373567
Trevor Baskin,Colorado,75.9917,colorado,B12,1.7207353516788697,78.99995471386917
Delonnie Hunt,Richmond,77.8614833333333,richmond,A10,0.6339551295658994,78.96856134892437
Jayden Epps,Georgetown,75.4371666666667,georgetown,Big East,2.0829954257165264,78.95274885472247
JaKobe Coles,Grand Canyon,81.86785,grandcanyon,WAC,-0.09056501850941416,78.938814032293
Berke Buyuktuncel,Nebraska,75.4171166666666,nebraska,Big Ten,2.0829954257165264,78.9256655994928
Juwan Gary,Nebraska,75.4079166666666,nebraska,Big Ten,2.0829954257165264,78.91324192290524
Jadrian Tracey,Oregon,75.3881666666666,oregon,Big Ten,2.0829954257165264,78.88657907220777
Tre Carroll,Florida Atlantic,77.7869833333333,floridaatlantic,AAC,0.6339551295658994,78.88644013546354
Andrej Jakimovski,Colorado,75.8963333333334,colorado,B12,1.7207353516788697,78.87653162685986
Jalen Haynes,George Mason,77.7699333333333,georgemason,A10,0.6339551295658994,78.86765142801609
Darius Maddox,George Mason,77.7288166666667,georgemason,A10,0.6339551295658994,78.8223501816513
Jacob Cofie,Virginia,75.8417833333334,virginia,ACC,1.7207353516788697,78.80602188048273
Nik Graves,Charlotte,77.711,charlotte,AAC,0.6339551295658994,78.80272392567139
Rytis Petraitis,California,75.8087,california,ACC,1.7207353516788697,78.76329063640941
Owen Aquino,Liberty,78.4381666666667,liberty,CUSA,0.27169505552824263,78.747388209975
Kobe Knox,South Florida,77.6543333333333,southflorida,AAC,0.6339551295658994,78.74031651762932
Luke Goode,Indiana,75.27225,indiana,Big Ten,2.0829954257165264,78.7302964149563
Jlynn Counter,Middle Tennessee,78.4011166666667,middletennessee,CUSA,0.27169505552824263,78.7092975185098
Blake Buchanan,Virginia,75.7634833333334,virginia,ACC,1.7207353516788697,78.70492583167983
Eric Dailey Jr.,UCLA,75.2138166666666,ucla,Big Ten,2.0829954257165264,78.6516482480006
Tre Dinkins,Duquesne,77.5464833333334,duquesne,A10,0.6339551295658994,78.62160230388018
Braeden Shrewsberry,Notre Dame,75.6949500000001,notredame,ACC,1.7207353516788697,78.61654810951347
Drake Allen,Utah St.,76.3865666666667,utahst,Mountain West,1.2377219196286608,78.54429246825985
RJ Felton,East Carolina,77.4344166666667,eastcarolina,AAC,0.6339551295658994,78.49833209186173
Dasonte Bowen,St. Bonaventure,77.4311166666667,stbonaventure,A10,0.6339551295658994,78.49470349896357
Duncan Powell,Georgia Tech,75.5955666666667,georgiatech,ACC,1.7207353516788697,78.48856621871255
Jordan Ross,Saint Mary's,77.3642833333334,saintmarys,WCC,0.6339551295658994,78.42123147665987
Raekwon Horton,UTSA,77.3346166666666,utsa,AAC,0.6339551295658994,78.38862780747083
JJ Starling,Syracuse,75.5059,syracuse,ACC,1.7207353516788697,78.37327777482398
Nate Santos,Dayton,77.3007166666667,dayton,A10,0.6339551295658994,78.35137910166614
Noel Brown,St. Bonaventure,77.26515,stbonaventure,A10,0.6339551295658994,78.31230756081347
Leon Bond III,Northern Iowa,78.00975,northerniowa,MVC,0.27169505552824263,78.30709454112701
Marcus Millender,UTSA,77.2287833333333,utsa,AAC,0.6339551295658994,78.27236613628278
BJ Davis,San Diego St.,76.1186833333333,sandiegost,Mountain West,1.2377219196286608,78.2210564843785
Jayden Taylor,N.C. State,75.3843333333334,ncstate,ACC,1.7207353516788697,78.21724634849237
Lawson Lovering,Utah,75.3806166666667,utah,B12,1.7207353516788697,78.21248090687384
Chance Moore,St. Bonaventure,77.1182833333332,stbonaventure,A10,0.6339551295658994,78.15105962109195
Kaden Metheny,Liberty,77.8281666666666,liberty,CUSA,0.27169505552824263,78.12057984097672
Atin Wright,North Texas,77.0890166666667,northtexas,AAC,0.6339551295658994,78.11894469574943
Robert Vaihola,San Jose St.,76.0070166666666,sanjosest,Mountain West,1.2377219196286608,78.0866317505025
Lajae Jones,St. Bonaventure,77.0441166666667,stbonaventure,A10,0.6339551295658994,78.06968628620152
Daniel Rivera,Massachusetts,77.04205,massachusetts,A10,0.6339551295658994,78.06741933870303
Elijah Hawkins,Texas Tech,75.26385,texastech,B12,1.7207353516788697,78.06291281890582
Modestas Kancleris,Illinois Chicago,77.7049666666667,illinoischicago,MVC,0.27169505552824263,77.9940684563551
Donald Hand Jr.,Boston College,75.2086166666666,bostoncollege,ACC,1.7207353516788697,77.99226327902879
Micah Handlogten,Florida,74.7173833333333,florida,SEC,2.0829954257165264,77.98704360837868
Dalton Banks,Illinois St.,77.6978833333333,illinoisst,MVC,0.27169505552824263,77.98679557863957
Christian Coleman,UAB,76.9616833333333,uab,AAC,0.6339551295658994,77.979286740046
Myles Tate,Appalachian St.,80.6068666666666,appalachianst,Sun Belt,-0.09056501850941416,77.97157123290089
Karson Templin,Utah St.,75.8964000000001,utahst,Mountain West,1.2377219196286608,77.95365260534673
Conor Enright,DePaul,74.6871333333333,depaul,Big East,2.0829954257165264,77.94675037152768
Brandon Johnson,Miami FL,75.16015,miamifl,ACC,1.7207353516788697,77.9303215567332
Chibuzo Agbo,USC,74.6628666666667,usc,Big Ten,2.0829954257165264,77.91444377144907
Ndewedo Newbury,San Francisco,76.8998333333334,sanfrancisco,WCC,0.6339551295658994,77.91148978216222
Brenen Lorient,North Texas,76.8782166666667,northtexas,AAC,0.6339551295658994,77.88780071849558
Jevon Porter,Loyola Marymount,76.8320166666667,loyolamarymount,WCC,0.6339551295658994,77.83718203473005
Sencire Harris,West Virginia,75.08415,westvirginia,B12,1.7207353516788697,77.83328998892102
Trevan Leonhardt,Utah Valley,80.3353000000001,utahvalley,WAC,-0.09056501850941416,77.76037737464219
Jake Wahlin,Utah,75.0175833333333,utah,B12,1.7207353516788697,77.74840074704088
Matthew-Alexander Moncrieffe,Seattle,80.2939499999999,seattle,WAC,-0.09056501850941416,77.72813193878483
Sean Stewart,Ohio St.,74.5058833333334,ohiost,Big Ten,2.0829954257165264,77.70580909096995
Parker Fox,Minnesota,74.4807666666666,minnesota,Big Ten,2.0829954257165264,77.67248603815888
Isaiah Walker,Belmont,77.3855,belmont,MVC,0.27169505552824263,77.66614360767956
Tyrel Morgan,Texas St.,80.1843,texasst,Sun Belt,-0.09056501850941416,77.64251286766158
"Jamal Mashburn, Jr.",Temple,76.5998833333334,temple,AAC,0.6339551295658994,77.58306292926966
