"Name","School","Rating"
"Grace Clary","Mercyhurst Lakers",47.4942830788165
"Nneka Obiazor","Grand Canyon Lopes",47.4875931843421
"Syriah Daniels","Auburn Tigers",47.4821146369736
"Jamie Kent","Pacific Tigers",47.4514215915765
"Kate Clarke","DePaul Blue Demons",47.4466523530159
"Rachael Rose","Wofford Terriers",47.4466101029124
"Kennedi Alexander","Tulsa Golden Hurricane",47.4449834331245
"Jade Peacock","Hawai'i Rainbow Wahine",47.4380610759629
"April Rummery-Lamb","Northern Colorado Bears",47.3971215705006
"Maya Woodson","Morgan State Lady Bears",47.3905073623111
"MacKayla Scarlett","Providence Friars",47.3874615501122
"Mary Moses Amaniyo","UTEP Miners",47.3603089246264
"Reina Green","Duquesne Dukes",47.3390007375249
"Kylee Lewandowski","Samford Bulldogs",47.3240310582349
"Eris Lester","Alabama Crimson Tide",47.3093985051304
"Kennedy Claybrooks","Southeast Missouri State Redhawks",47.3056077815661
"Ana Guillen","Yale Bulldogs",47.2992413892307
"Brooke Walker","Utah Utes",47.2978227958456
"Tyler Jackson","Tarleton State Texans",47.2972812704641
"Cady Pauley","Missouri State Lady Bears",47.291017501358
"Kayla Hopson","Cal State Northridge Matadors",47.283741593306
"Kristian Jackson","Alabama State Lady Hornets",47.2755536318921
"Kenzie Hare","Iowa State Cyclones",47.2753437169905
"Ajok Madol","Dayton Flyers",47.2637062955689
"Jada Bediako","Marquette Golden Eagles",47.2620464712337
"Soleil Montrose","Army Black Knights",47.2438334484141
"Tamya Smith","Memphis Tigers",47.2325669063263
"Dalayja Hurt-Floyd","Alcorn State Lady Braves",47.2236240561815
"Madison Mckenzie","Christopher Newport University Captains",47.1904038779087
"Nyaluak Dak","East Texas A&M Lions",47.1813299723876
"Skye Robinson","Norfolk State Spartans",47.1478263884703
"Madysen Vlastuin","South Dakota State Jackrabbits",47.1445432369249
"Shy Hawkins","Syracuse Orange",47.1277467593096
"Teagan Brown","Washington Huskies",47.1170319731453
"Olivia Leung","Dayton Flyers",47.0963818455481
"Ruthie Mbugua","Jackson State Lady Tigers",47.0938541861152
"Kaylee Headrick","Colorado State Rams",47.0645882308735
"Taylor Janssen","Montana State Bobcats",47.037912528738
"Macy Donarski","Montana Lady Griz",47.0353554361823
"Micah Cooper","Southern Miss Lady Eagles",47.0251216314394
"Carlie Vick","Bradley Braves",47.0071842564535
"Patricia Sherrill","Long Island University Sharks",46.9996179524292
"Andjela Bigovic","Tarleton State Texans",46.9929249386896
"Waiata Jennings","Baylor Bears",46.9703046910143
"Mya Pratcher","Western Kentucky Lady Toppers",46.9698294217348
"Shailyn Pinkney","Seton Hall Pirates",46.957410621245
"Khalia Bryant","Kentucky State Thorobreds",46.9358084632568
"Makira Cook","Illinois Fighting Illini",46.9270255017096
"Kallie Peppler","Milwaukee Panthers",46.9249793724273
"Makayla Moore","Arizona State Sun Devils",46.9192930946258
"Calyn Dallas","Utah Tech Trailblazers",46.91352378568
"KC Carter","Wagner Seahawks",46.8826064328661
"Libby Hutton","Boise State Broncos",46.88242653028
"Morgan Cheli","UConn Huskies",46.8799212114447
"Amani Lipscomb","Christian Brothers Buccaneers",46.8654278601017
"Kayla Preston","Valparaiso Beacons",46.8563607804861
"Makaiya Thomas","Defiance Yellow Jackets",46.8498183068308
"Brooklin Dailey","Drake Bulldogs",46.8484226488054
"Bria Shine","UC Davis Aggies",46.8312828523746
"Niamya Holloway","Minnesota Golden Gophers",46.8260117603398
"Amelia Storm","Cleary University Cougars",46.8183040451071
"Rakiyah Jackson","Nevada Wolf Pack",46.7918990200919
"Sydney Mccaig","Cleary University Cougars",46.7918159318753
"Anaya Barney","Coastal Carolina Chanticleers",46.7863971766284
"Nyodie Guerard","Mount St. Mary's Mountaineers",46.7764070396655
"Sahnya Jah","Arizona Wildcats",46.7457464496097
"Elif Istanbulluoglu","Louisville Cardinals",46.7436781288819
"Singo Lekeuneu","Mercyhurst Lakers",46.7422402213489
"Taylor Dunn","Guilford Quakers",46.7368912455779
"Ayanna Thompson","Ole Miss Rebels",46.7357123449069
"Taliyah Wyche","East Carolina Pirates",46.7304735241136
"Zyaire Hairston","Virginia-Lynchburg Dragons",46.7198689604549
"Jocelyn Land","Butler Bulldogs",46.7051462128209
"Nicole Azar","Western Carolina Catamounts",46.6974112519554
"Claire Simmons","Grambling Lady Tigers",46.6960376638132
"Avery Treadwell","Florida State Seminoles",46.6871699510452
"Melesungu Afeaki","Saint Mary's Gaels",46.6789134734633
"Kylee Sheppard","Providence Friars",46.6710749381628
"Tiziana Huici","Queens University Royals",46.645256504043
"Valeria Brewer","Westcliff Warriors",46.641038365458
"Kayana Armbrister","UT Martin Skyhawks",46.6344219856383
"Hannah Linthacum","Missouri Tigers",46.6315827563264
"Rosalie Mercille","Loyola Chicago Ramblers",46.6229207636979
"Avery Young","McNeese Cowgirls",46.6214156171263
"Mya Jones","Wiley Wildcats",46.6211316119026
"Rusne Augustinaite","Georgia Tech Yellow Jackets",46.619830647178
"Morgan Borgstadt","UT Martin Skyhawks",46.603722362045
"Amiyah Reynolds","Purdue Boilermakers",46.5897167528008
"Toni Warren","Wofford Terriers",46.5827742548435
"Alana Goosby","Cal Poly Mustangs",46.571291530615
"Grace Carstensen","DePaul Blue Demons",46.5622778254725
"Freda Moore","College Of Saint Mary Flames",46.5594803843552
"Jazmyn Sostand","Arkansas-Pine Bluff Golden Lions",46.5577736673331
"Peyton McCabe","Drake Bulldogs",46.5297824692757
"Breana Delaney","Stonehill Skyhawks",46.5013228531978
"Jaycie Christopher","Maine Black Bears",46.498967798458
"Devyn Scott","Stony Brook Seawolves",46.4975209855902
"Jada Williams","Eastern Michigan Eagles",46.4914469101161
"Vivienne Knee","Cornell Big Red",46.4577533009718
"Kaylee Krysztof","Binghamton Bearcats",46.4477483281655
"Aubrey Griffin","UConn Huskies",46.4432608409844
"Reiven Douglas","North Carolina A&T Aggies",46.4294237522549
"Jaylyn James","Louisiana Ragin' Cajuns",46.4257563184115
"Claudia Acin","Liberty Flames",46.4235753976358
"Da'Kariya Jackson","Southeast Missouri State Redhawks",46.4186591398629
"Sydney Erikstrup","Grand Canyon Lopes",46.4008202250855
"Annika Gustafson","Wisconsin-La Crosse Eagles",46.4007995977684
"Allison Weidner","Nebraska Cornhuskers",46.3815713532114
"Samyha Suffren","Virginia Tech Hokies",46.3603088756119
"Raiane Dias Dos Santos","Florida State Seminoles",46.3583222913832
"Martha Pietsch","UC Santa Barbara Gauchos",46.3205160258452
"Lizzy Groetsch","Pennsylvania Quakers",46.3195010269435
"Melissa Mwanza","Louisiana Tech Lady Techsters",46.3112268230235
"Dianne Crespo Lopez","Sacred Heart Pioneers",46.3076250832012
"Racky Kane","Long Island University Sharks",46.3011951574461
"Katerina Dakos","Christopher Newport University Captains",46.2911759227117
"Bridget Utberg","Marquette Golden Eagles",46.2817676327454
"Raven Sims","Memphis Tigers",46.2766235213887
"Diamond Wiggins","Hampton Lady Pirates",46.2703266201412
"Dyani Ananiev","Portland Pilots",46.2684145912222
"Bobbi Smith","East Carolina Pirates",46.2621808685206
"Lydie Mwamba","New Mexico Lobos",46.2448144882118
"Kristina Godfrey","Florida Atlantic Owls",46.241870779932
"Tilda Sjokvist","Missouri Tigers",46.2403565324357
"TreShondra Williams","Marshall Thundering Herd",46.2254875280982
"Audrey Taylor","Northern Arizona Lumberjacks",46.2180921826031
"Aaliyah Ellis","New Orleans Privateers",46.2130373148653
"Olivia Bowes","Longwood Lancers",46.1989873920477
"Ellie Magestro-Kennedy","Wright State Raiders",46.188941313242
"Takeira Ramey","Texas State Bobcats",46.188209301011
"Gracie Johnson","Utah State Aggies",46.1814210890484
"Allie Cummins","Northern Arizona Lumberjacks",46.1811799079081
"Elle Snyder","Evansville Purple Aces",46.1803505475568
"Macy Spencer","UNLV Lady Rebels",46.1740643778676
"Mariana Valenzuela","Florida State Seminoles",46.1579774492424
"Julianna LaMendola","Indiana Hoosiers",46.1570144493941
"Alisa Knight","Texas Southern Tigers",46.1424439832104
"Alyssa Andrews","Wake Forest Demon Deacons",46.1244575809009
"Una Jovanovic","TCU Horned Frogs",46.1210344107517
"Allison Cannon","NJIT Highlanders",46.1204316226408
"Erica Hall","Mercyhurst Lakers",46.1150458379926
"Lexie Green","Southern Indiana Screaming Eagles",46.0995457219719
"Henna Sandvik","Indiana Hoosiers",46.0892666132284
"Katie Thiers","Princeton Tigers",46.0823479450657
"Joseana Vaz","Colorado State Rams",46.0799351317834
"Justine Pissott","Vanderbilt Commodores",46.0735414137435
"Emily Counsel","Denver Pioneers",46.071055355428
"Jaeda Wilson","Georgetown Hoyas",46.0513090891631
"Kendal George","SIU Edwardsville Cougars",46.0388710501893
"Zaria Glover","Jackson State Lady Tigers",46.0325448072072
"Laila Hull","North Carolina Tar Heels",46.0318419468214
"Pinja Paananen","Arkansas Razorbacks",46.031365936
"Ellie Pingree","American University Eagles",46.0183639069526
"Grace Ardito","Union Garnet Chargers",46.0111742173852
"Lauren Gerken","Bowling Green Falcons",45.9977213242553
"Lexie Foutch","Tulsa Golden Hurricane",45.9858505867687
"Ella Brow","SMU Mustangs",45.9795984698426
"Caroline Thiel","Charlotte 49ers",45.9746718244743
"Dia Denes","Long Island University Sharks",45.9683982139113
"Ramiyah Byrd","Cincinnati Bearcats",45.9608762197909
"Madisyn Jordan","Wake Forest Demon Deacons",45.9569115208259
"Kyera Thornsbury","Jacksonville State Gamecocks",45.949392183522
"Lauryn Madsen","UC Irvine Anteaters",45.9491145034728
"Nasi Simmons","Columbia Lions",45.9473626629423
"Maggie Stutelberg","Western Michigan Broncos",45.9394093581401
"Marta Alsina","Washington State Cougars",45.9322241406249
"Ali Hardwell","South Carolina State Lady Bulldogs",45.9316801821071
"Jacee Busick","Belmont Bruins",45.9194641914985
"Emilia Tenbrock","Coastal Carolina Chanticleers",45.9167179795803
"Kaziah Akinniyi","Lincoln (PA) Lions",45.9087314243971
"Amelie Sitterud","Loyola Marymount Lions",45.9078819782699
"Alexis Burce","Erskine Flying Fleet",45.9076402207726
"Maya Hyacienth","Saint Peter's Peacocks",45.8861045651988
"Gretchen Dolan","Illinois Fighting Illini",45.8847724330893
"Shirel Nahum","UC Irvine Anteaters",45.883627764052
"Madi Hawk","Wofford Terriers",45.8836112739818
"Alani Fluker","Tarleton State Texans",45.8795099922364
"Audrey Biggs","Pittsburgh Panthers",45.8771997634506
"Alexa Mikeska","William & Mary Tribe",45.8634955478574
"Lele Tanuvasa","South Carolina Upstate Spartans",45.862628744221
"Se'Quoia Allmond","Southern Illinois Salukis",45.8590886407736
"Lexi Blue","Kentucky Wildcats",45.8479636254977
"Taylor Woodson","Minnesota Golden Gophers",45.8472599999901
"Kam'Ren Rhodes","Akron Zips",45.8450926337055
"Ellie Colbeck","South Dakota State Jackrabbits",45.8400922129337
"Aasia Sam","Louisiana Ragin' Cajuns",45.8392619022673
"Anna Lassan","Detroit Mercy Titans",45.8248493103674
"Savannah Davis","Middle Tennessee Blue Raiders",45.8202072741755
"Chloe Siegel","North Alabama Lions",45.8027782011825
"Samantha Crispe","Utah Utes",45.7998486108555
"Savannah Curry","Temple Owls",45.7917453102491
"Sapphire Jones","La Sierra Golden Eagles",45.7906851351466
"Camron Blank","IU Indianapolis Jaguars",45.7526640328457
"Lauryn Stover","Mercyhurst Lakers",45.7446928788053
"Raeven Raye-Redmond","Valparaiso Beacons",45.7268339164899
"Zoe Jackson","Abilene Christian Wildcats",45.7248429057679
"Jayden Rhodes","San Diego Toreros",45.7218344185397
"Sara Aumer","Virginia-Lynchburg Dragons",45.6986645748388
"Zuri Ransom","Ball State Cardinals",45.6662398408535
"Quinn Borroni","Mercyhurst Lakers",45.6657170425715
"Victoria Morris","North Carolina Central Eagles",45.6578508957467
"Alyssa Berry","Morehead State Eagles",45.6540719328196
"Tally Williams","Chicago State Cougars",45.6420399288654
"Gabby Razzano","Northern Kentucky Norse",45.6250700883669
"Allison Heathcock","Creighton Bluejays",45.6227495250411
"Caleigh-Rose West","Western Kentucky Lady Toppers",45.6221963420346
"Anna Hager","High Point Panthers",45.6219091577189
"Zahira Arizmendi Rubio","Florida Atlantic Owls",45.6175708241285
"Emily Bennett","Virginia-Lynchburg Dragons",45.6125380609906
"Kennedy Lee","Nevada Wolf Pack",45.6082986001937
"Indiya Clarke","Wofford Terriers",45.6067986257156
"Jenna Cook","Central Arkansas Sugar Bears",45.5901397895534
"Raymi Coueta","Duquesne Dukes",45.585500887261
"Elizabeth Lavoie","New Hampshire Wildcats",45.5852935056466
"Rubi Gray","Sacramento State Hornets",45.57555439746
"Taylor Ross","UTSA Roadrunners",45.5680155247158
"Leyah Houston","Alcorn State Lady Braves",45.566286621485
"Shanihya Brown","New Orleans Privateers",45.5595618746699
"Sofie Lowis","SIU Edwardsville Cougars",45.5572981824945
"Danielle Roberts","Bethesda University Flames",45.5351909297533
"Kendall Hendrix","Loyola Chicago Ramblers",45.5330748330518
"Abby Graham","North Dakota State Bison",45.5220582090372
"Olivia Forster","South Carolina Upstate Spartans",45.5138920132729
"Anjelicia Del Valle","Southeast Missouri State Redhawks",45.5105787640218
"Kathleen Birmingham","SUNY Geneseo Knights",45.5089757087671
"Maryam Dauda","South Carolina Gamecocks",45.5011247641704
"Bella Perkins","Pittsburgh Panthers",45.499445157099
"Frode Flos van der Schans","Chattanooga Mocs",45.4926236825002
"Jada Williams","Milwaukee Panthers",45.4839316848044
"Kaitlyn Adams","Queens University Royals",45.4790420103797
"Kenadee Winfrey","UNLV Lady Rebels",45.457824095794
"Summer Yancy","UCF Knights",45.4549669125705
"Payton Miller","Northwestern State Lady Demons",45.4533276233301
"Janet Arias","Park University Gilbert Buccaneers",45.4519347594523
"Camille Jackson","Miami (OH) RedHawks",45.4515342404234
"Cassidy Lafler","Ohio Bobcats",45.447346363761
"Kharyssa Richardson","Ole Miss Rebels",45.4438100460723
"Mackenzie Wright-Rawls","NJIT Highlanders",45.4393227274345
"Shadasia Brackens","North Texas Mean Green",45.4335601770166
"Keshia Vitalicio","Lehigh Mountain Hawks",45.4314007655858
"Aga Makurat","Vanderbilt Commodores",45.4292998498501
"Camryn Hill","Old Dominion Monarchs",45.4182440825494
"Dawson Jemerson","Coastal Carolina Chanticleers",45.4168702655793
"Anastasija Veljovic","Fordham Rams",45.4162798953501
"Karsen Marshall","Cal State Northridge Matadors",45.4132308572557
"Andraya Dimas","Park University Gilbert Buccaneers",45.4084779953386
"Jazmyne Jackson","Georgia Southern Eagles",45.4072079794059
"Paris Whitfield","Champion Christian Tigers",45.3938014887588
"Clara Glad","UC Davis Aggies",45.3925224548364
"Kaelyn Flowers","Florida Gulf Coast Eagles",45.3885230803334
"Mackenzie Joseph","New Orleans Privateers",45.3774095577655
"Malaka Cobb","Hampton Lady Pirates",45.3745787099348
"Yasmin Ott","UMBC Retrievers",45.3738996384897
"Kendall Beck","Houston Christian Huskies",45.3707955887374
"Karianna Woods","Bethune-Cookman Wildcats",45.3625751434498
"Janelle Brown","Fairfield Stags",45.3613250254674
"Teagan Mallegni","Iowa Hawkeyes",45.3439551144743
"Brianna Hill","Southeast Missouri State Redhawks",45.3429670623071
"Reagan Trumm","Western Carolina Catamounts",45.3352100757828
"Casey Valenti-Paea","Virginia Cavaliers",45.3344991097074
"Annemarie Batista","Little Rock Trojans",45.3341632979463
"Ellie Southards","Presbyterian Blue Hose",45.3337928410127
"Nora Perez","Cal Poly Mustangs",45.3301082450558
"Leah Philpotts","Charleston Cougars",45.3288162938147
"Eszter Turi","Siena Saints",45.3247537581294
"Kali Haizlip","UT Arlington Mavericks",45.3215656068681
"Cassidy Rowe","Kentucky Wildcats",45.3189442153922
"Jada Cook","Murray State Racers",45.3188606881153
"Hama'ya Fielder","Old Dominion Monarchs",45.3149962984494
"Justice Ross","Lamar Cardinals",45.292172729574
"Salma Khedr","Western Kentucky Lady Toppers",45.2886649519999
"Torie Sevier","Texas A&M-Corpus Christi Islanders",45.2698671542264
"Ja'Shelle Johnson","UT Rio Grande Valley Vaqueros",45.2671825603484
"Page Greenburg","George Mason Patriots",45.2625609338712
"Maele Van Houtert","Central Baptist College Mustangs",45.2278193719188
"Malia Tharpe","San Diego Toreros",45.2205536541275
"Te'Yala Delfosse","Michigan Wolverines",45.2141968750718
"Jada Richard","LSU Tigers",45.2139781190753
"Victoria Suarez","Puerto Rico-Mayaguez Bulldogs",45.2099540815421
"Sinai Douglas","Michigan State Spartans",45.2052022044482
"Jordan Boddie","Austin Peay Governors",45.2047119892432
"Brooklyn Taylor","Sacramento State Hornets",45.2028278771799
"Courtney Taylor","Coker Cobras",45.1961513515276
"Taylor Holohan","Northeastern Huskies",45.1802809845549
"Grace Knutson","Drake Bulldogs",45.1712922568142
"Janyah Bohanon","Howard Bison",45.1645448750162
"Ashna Tambe","Pennsylvania Quakers",45.1619891175061
"Emiyah Cobb","SIU Edwardsville Cougars",45.1592789259511
"Bailey Gilmore","Memphis Tigers",45.15698725263
"Lola Donez","California Golden Bears",45.1340846650911
"Sarah Lazar","Vermont Catamounts",45.1303905826598
"Taedyn Gray","Drake Bulldogs",45.1286752489396
"Saniah Tyler","Kentucky Wildcats",45.1267249338436
"Aspen Johnson","Mercer Bears",45.1247561085334
"Caitlyn Stanley","LeTourneau Yellow Jackets",45.1157275192892
"J'Unti Franklin","East Texas A&M Lions",45.1145348687442
"Abby Sharpe","Pennsylvania Quakers",45.1127813147159
"Noelle Hubert","Northern Kentucky Norse",45.1122292734954
"Nicki Polocheck","UC San Diego Tritons",45.1118206213681
"Gabby Robinson","Cal Poly Mustangs",45.1103377498724
"Nariah Scott","Providence Friars",45.1103229399663
"Jade Tillman","East Carolina Pirates",45.1076493182486
"Latazia Williamson","Memphis Tigers",45.0892479827383
"Allie Ziebell","UConn Huskies",45.0830204486855
"Janie Bachmann","Holy Cross Crusaders",45.0785315605479
"Emily Siesel","Bowling Green Falcons",45.0720222036495
"Marley Long","William & Mary Tribe",45.0695252062726
"Blau Tor","Columbia Lions",45.0692770113691
"Tianna Thompson","Georgia Tech Yellow Jackets",45.065357645427
"Stephanie Utomi","Mercer Bears",45.062645966554
"Makenna Earnest","College Of Saint Mary Flames",45.0572361157167
"Lauren Thompson","UMBC Retrievers",45.0460619292483
"Audrey Kormann","NJIT Highlanders",45.0400111305497
"Abbigail Stephens","UT Martin Skyhawks",45.0280676224239
"Success Prysock","Morgan State Lady Bears",45.0269970429163
"Charlece Ohiaeri","DePaul Blue Demons",45.0260802443991
"Regina Walton","Elon Phoenix",45.0256919259801
"Kendra Gillispie","BYU Cougars",45.0217864081897
"Morgan Holland","Faulkner Eagles",45.0217032997505
"Kiersten Johnson","Oklahoma Sooners",45.0158796286228
"Rylee Langerman","Oklahoma State Cowgirls",45.0135222915721
"Kaylan Deveney","Rider Broncs",45.0060644461672
"Angelina Nice","Radford Highlanders",45.0055311887525
"Reagan Wilson","Iowa State Cyclones",45.0023554343102
"Ayanna Varela","Montreat Cavaliers",45.0015268960044
"Lucy Hood","East Tennessee State Bucs",45.0012138235085
"Cam Mathews","Tulsa Golden Hurricane",45.0004637264833
"Mayla Ham","Central Michigan Chippewas",44.9978955528162
"Mikayla Werner","St. Thomas-Minnesota Tommies",44.9877988357855
"Andheya Aurelio","Jessup University Warriors",44.9877494271736
"Bailey Burns","Jacksonville Dolphins",44.9875617594878
"Mady Calhoun","Brown Bears",44.9790147475321
"Devyn Quigley","NC State Wolfpack",44.9786798806853
"Rosie Scognamiglio","Lafayette Leopards",44.9758866847696
"Sydni Scott","Fairfield Stags",44.9752184104995
"Eghosa Obasuyi","Georgia State Panthers",44.9748891025667
"Camerah Langston","Bethune-Cookman Wildcats",44.9706600294827
"Elizabeth Field","Stony Brook Seawolves",44.9651865193213
"Riley Smith","Central Michigan Chippewas",44.9328328339449
"Chania Price","North Texas Mean Green",44.9313693343671
"Amiyah Ferguson","Fordham Rams",44.9299427560025
"Audrey Deptula","Loyola Chicago Ramblers",44.9272268054157
"Nisea Burrell","Austin Peay Governors",44.9217018878353
"Nia Chima","UMass Lowell River Hawks",44.9164166340582
"Chantrel Clayton","UIC Flames",44.8968874239183
"Michelina Lombardi","Le Moyne Dolphins",44.8934382335895
"Tove Caesar","Houston Christian Huskies",44.8849160689955
"Ashley Rojas","Arkansas-Pine Bluff Golden Lions",44.8787263477031
"Kamara Mills","Queens University Royals",44.8772827196125
"Sofia Ceppellotti","North Alabama Lions",44.871140045119
"Courtney Turner","Portland State Vikings",44.8674822147949
"Lilah Moore","Northern Colorado Bears",44.8649955159206
"Aubrey Brown","Northeastern State RiverHawks",44.864740259007
"Macy Brown","Michigan Wolverines",44.8583898314977
"Davina Smith","Indiana State Sycamores",44.8475283807405
"Tia Morgan","Purdue Fort Wayne Mastodons",44.842364950356
"Kennedy Moore","Wake Forest Demon Deacons",44.8420695227792
"Lucie Castagne","UCF Knights",44.8416082881857
"Dakota Alston","Morgan State Lady Bears",44.8414854828297
"Judit Oliva Fernandez","Long Beach State Beach",44.8397052370903
"Alieghya Bartholomew","Delaware Blue Hens",44.8376350636047
"Carla Osma","Kansas Jayhawks",44.8360717624399
"Samantha Shanks","Southern Miss Lady Eagles",44.8347338446909
"Natalie Potts","Nebraska Cornhuskers",44.8295352787588
"Vitoria Santana","Penn State Lady Lions",44.8286913006753
"Mariah Knight","Jacksonville Dolphins",44.814025571523
"Reza Po","New Mexico Lobos",44.8050720023146
"Aysia Proctor","UTSA Roadrunners",44.8003765750744
"Grace Booth","Tarleton State Texans",44.7952100854924
"Brooklyn Vaughn","Loyola Chicago Ramblers",44.7947977719379
"Jada Brown","George Mason Patriots",44.7940243768663
"Nia McGee","St. Thomas (TX) Celts",44.7931261133049
"Kennedy Carlyle","Utah Valley Wolverines",44.7901775997556
"Bri Robinson","Northern Iowa Panthers",44.7890393558897
"Mia Beam","Bellarmine Knights",44.7864250206064
"JaKayla Thompson","Boston College Eagles",44.7751525325731
"Sydney White","California Baptist Lancers",44.7702671975901
"Avery O'Connor","New Hampshire Wildcats",44.7633724953172
"Mackenzie Thomas","SE Louisiana Lady Lions",44.7565961452872
"Isabel Tillett","Saint Louis Billikens",44.7524550563696
"Rakiyah Beal","North Dakota Fighting Hawks",44.751111303805
"Mahri Petree","Purdue Boilermakers",44.7496646565244
"Mallory Daly","Buffalo Bulls",44.7466053771888
"Leah Harmon","Miami Hurricanes",44.7457893200545
"Artemis Kouki","Western Michigan Broncos",44.744860031329
"Isabella Tanedo","Utah State Aggies",44.7429929900814
"Malea Egan","Marist Red Foxes",44.741575922664
"Maria McConnell","Mercyhurst Lakers",44.7367267718706
"Emma Barnett","Ohio Bobcats",44.7340405156755
"Sam Dewey","Richmond Spiders",44.7275681038198
"Amy Kurkowski","Saint Mary's Gaels",44.723890893971
"Jaelyn Acker","Furman Paladins",44.7144362337906
"Katie Fiso","Oregon Ducks",44.7086751024992
"Ruby Willard","Elon Phoenix",44.685670838918
"Laycee Drake","UAlbany Great Danes",44.6736784702107
"Landry Allen","Oklahoma Sooners",44.653841949696
"Lyric Barr","Houston Christian Huskies",44.6527434583148
"Peyton Gerdes","High Point Panthers",44.651342825507
"Ava Knipstein","Schreiner Mountaineers",44.6474227728211
"Destinee Salgado","Iona Gaels",44.645391626245
"Timia Ware","East Carolina Pirates",44.6441534719591
"Katelyn Chomko","Robert Morris Colonials",44.6421035486816
"Kayla Mount","Chicago State Cougars",44.6339678898054
"Lexi Castator","Valparaiso Beacons",44.6325485650803
"Kiarra Kennedy","Maryland Eastern Shore Hawks",44.6322096984495
"Diana Eliasson","New Hampshire Wildcats",44.6156164381695
"Kalise Hill","Morehead State Eagles",44.6149244887606
"Amelia Osgood","Princeton Tigers",44.6135889215441
"Sophie Benharouga","Seattle U Redhawks",44.6114468206785
"Autumn Smith","Louisiana Tech Lady Techsters",44.6021207667701
"Natalia Sierra-Vargas","George Washington Revolutionaries",44.5981008517514
"Lexi Deden","Montana State Bobcats",44.5966031110016
"Alli Harness","Western Michigan Broncos",44.5936547305351
"Tierney Coleman","North Carolina Central Eagles",44.591977009244
"Ciara Bailey","Norfolk State Spartans",44.58894403031
"Dani Ceseretti","Villanova Wildcats",44.579196808008
"Jayda Clark","Boise State Broncos",44.5777071067915
"Ashley Carrillo","Presbyterian Blue Hose",44.5743878443597
"Candela Garcia-Escribano","Long Island University Sharks",44.5670307383797
"Alondra Lizama","Cal State Northridge Matadors",44.5661976183224
"Kassie Ingram","Marshall Thundering Herd",44.5539762964256
"Hilary Fuller","Belmont Bruins",44.5509885308833
"Kylah Moore","Coppin State Eagles",44.5508565093725
"Madi Symons","Wyoming Cowgirls",44.5507679785711
"Tamia Dolls","Wiley Wildcats",44.5503503862835
"Terren Ward","Mississippi State Bulldogs",44.549374310357
"Nicole Sandifer","Grambling Lady Tigers",44.5406050427102
"Dylan Tse","Cal State Bakersfield Roadrunners",44.534803315461
"Jazmine Klausmeier","Virginia-Lynchburg Dragons",44.533106039287
"Makenna Jarratt","Cleary University Cougars",44.523860025956
"Jordyn Marshall","UC Riverside Highlanders",44.5145467504651
"Maria Doreste","Wagner Seahawks",44.5127740064817
"Eriny Kindred","Florida Gators",44.5081430811209
"Jhaven Meade","South Carolina State Lady Bulldogs",44.5021333327984
"Ayasha Thomas","Bowie State Bulldogs",44.5009459244577
"Charia Smith","Marquette Golden Eagles",44.4984750586113
"Ambah Kowcun","Eastern Kentucky Colonels",44.4981243890135
"Noemi Arvai","Sacramento State Hornets",44.4865016246009
"Amelia Hobson","North Dakota State Bison",44.4832853019186
"Karina Gordon","Florida Gulf Coast Eagles",44.4752005617732
"Myla Benton","Morehead State Eagles",44.4734442420582
"Holly Griffiths","Fresno State Bulldogs",44.4698140730233
"Aislin Malcolm","Pittsburgh Panthers",44.4693568514222
"Sydney Bolden","Ball State Cardinals",44.465537512485
"Isabellah Middleton","St. Bonaventure Bonnies",44.4645065358506
"Nia Brown","North Florida Ospreys",44.4636713022135
"Julia Puente","McNeese Cowgirls",44.4635413097928
"Mya Johnson","Bethune-Cookman Wildcats",44.461631628621
"Olivia Vandergriff","Lipscomb Bisons",44.4605517301973
"Sophie Baydanov","UMass Lowell River Hawks",44.4450070565139
"Keala Johnson","Cheyney (PA) Wolves",44.4442669229688
"Bailey Barnhard","San Diego State Aztecs",44.4386287801409
"Nadechka Laccen","St. Bonaventure Bonnies",44.4366602702789
"Paige Girardi","Quinnipiac Bobcats",44.4315207278972
"Mia Vuksic","San Francisco Dons",44.429272369956
"Abby Holtman","Cincinnati Bearcats",44.4284583532413
"Tyra Myers","Stetson Hatters",44.4254448856848
"Nia Anderson","California Baptist Lancers",44.4249268268016
"Emma Haan","Vermont Catamounts",44.4198915804209
"Sydnei Collier","Texas A&M-San Antonio Jaguars",44.4153179755949
"D'Yanis Jimenez","Wisconsin Badgers",44.4134564181951
"Sania Jenkins","La Salle Explorers",44.4101076509908
"Kyriana Jones","Tarleton State Texans",44.4087982726996
"Jadyn Atchison","Old Dominion Monarchs",44.4033485013952
"Kanani Coon","UC Santa Barbara Gauchos",44.400847226427
"Elizabeth Romer","UT Rio Grande Valley Vaqueros",44.3880795781659
"Ja-Kahla Craft","Seton Hall Pirates",44.3869123773846
"Teagan Erickson","Montana State Bobcats",44.3777017708973
"Abbey Cracknell","Marquette Golden Eagles",44.3776739757835
"Hannah Robbins","Montana State Bobcats",44.3705397489541
"Sarah Baker","Youngstown State Penguins",44.3606401684046
"Ali Stephens","Omaha Mavericks",44.3508097462813
"Angel Hill","Tennessee State Lady Tigers",44.3499319261726
"Jordan Rosier","South Alabama Jaguars",44.3474853273858
"Clara Rosini","Georgia State Panthers",44.3460976549595
"Lily Bottomley","Loyola Maryland Greyhounds",44.3447986033894
