Name,School,Rating,team_key,team_id,conference_id,conf_z,Rating_conf
Sophia LeGoullon,William & Mary Tribe,43.07845,williammarytribe,2729,10,-0.4891651654627686,43.076540353983
Cloe Vecina,Oregon State Beavers,43.0624666666666,oregonstatebeavers,204,29,0.15617675887640683,43.06251421237789
Jayda Johnson,Dayton Flyers,43.0586388888889,daytonflyers,2168,3,0.21493314091272497,43.058732309399545
Brenna Burk,Little Rock Trojans,43.0577926587302,littlerocktrojans,2031,20,-0.46568010292818823,43.055997198235765
Tahira Muhammad,Dartmouth Big Green,43.0493222222222,dartmouthbiggreen,159,12,0.1841164774285017,43.04939084075735
Kylie Waytashek,Valparaiso Beacons,43.0477537698413,valparaisobeacons,2674,18,0.3818613853103341,43.047975597832696
Kierra Morrow,Elon Phoenix,43.0492922619048,elonphoenix,2210,10,-0.4891651654627686,43.04743762058149
Alyssa Febres,Kansas City Roos,43.0419121933622,kansascityroos,NA,NA,0,43.04161082598606
Isabella Casey,Bucknell Bison,43.0429303571429,bucknellbison,2083,22,-0.505160124153813,43.0410371811009
Hildur Gunnsteinsdottir,Boston University Terriers,43.0420598484848,bostonuniversityterriers,104,22,-0.505160124153813,43.04016833497286
Kastyn Young,Utah Tech Trailblazers,43.0368704365079,utahtechtrailblazers,3101,30,-0.3067245555951177,43.03561015943423
Jessie Ozzauto,Lehigh Mountain Hawks,43.0355833333333,lehighmountainhawks,2329,22,-0.505160124153813,43.03370415769742
Stella Szabo,Pacific Tigers,43.0309621031746,pacifictigers,279,29,0.15617675887640683,43.03100816285316
Ariel Little,St. John's Red Storm,43.0162311147186,stjohnsredstorm,2599,4,1.1815976661979184,43.01704655724714
Kiylynn Dawkins,Northern Illinois Huskies,43.0156369565217,northernillinoishuskies,2459,14,-0.06421715182798006,43.01514671232089
Emilie Bessell,Davidson Wildcats,43.0121923784548,davidsonwildcats,2166,3,0.21493314091272497,43.01228151114113
Mar'Cyah Willis,Tarleton State Texans,43.0082308959157,tarletonstatetexans,2627,30,-0.3067245555951177,43.00700675385387
Aubrey Reid,UT Arlington Mavericks,42.9927323232323,utarlingtonmavericks,250,30,-0.3067245555951177,42.99152743849047
Rebecca Moors,Hawai'i Rainbow Wahine,42.9910666666666,hawaiirainbowwahine,62,9,-0.518954747209004,42.9892295916639
Tara Daye,St. John's Red Storm,42.9743079448329,stjohnsredstorm,2599,4,1.1815976661979184,42.97508909345267
Tanajah Hayes,Florida International Panthers,42.9693702380952,floridainternationalpanthers,2229,11,0.1427033440452017,42.96940384123316
Jada Bates,Arkansas Razorbacks,42.9565166666667,arkansasrazorbacks,8,23,2.220381999275397,42.95775015139766
MacKenzie Givens,Xavier Musketeers,42.9439916208791,xaviermusketeers,2752,4,1.1815976661979184,42.94474859142874
Alyssa Tarpley,Samford Bulldogs,42.916331547619,samfordbulldogs,2535,24,-0.4695431161729573,42.91476835535319
Morgan Boyd,Presbyterian Blue Hose,42.9185833333334,presbyterianbluehose,2506,6,-1.3272392548610852,42.91463916956875
Joselyn Johnson,Virginia-Lynchburg Dragons,42.9111482142857,virginialynchburgdragons,NA,NA,0,42.91088486755384
Asha Sra,Grand Canyon Lopes,42.9088404761905,grandcanyonlopes,2253,30,-0.3067245555951177,42.907736260724796
Natalie Herrin,Presbyterian Blue Hose,42.9069839285714,presbyterianbluehose,2506,6,-1.3272392548610852,42.90308765553281
Morgan Tompkins,Marist Red Foxes,42.9010348484848,maristredfoxes,2368,13,-0.7445170244651927,42.89874848779105
Maddie Vizza,Northeastern Huskies,42.8993185425685,northeasternhuskies,111,10,-0.4891651654627686,42.89772986315686
Amiaya Morgan,Maryland Eastern Shore Hawks,42.9001643759019,marylandeasternshorehawks,2379,16,-0.9745622795118004,42.89725476741663
Takiela Jones,Mississippi University For Women Owls,42.8917054112554,mississippiuniversityforwomenowls,NA,NA,0,42.89144742276551
Cadence Johnson,Merrimack Warriors,42.8803333333333,merrimackwarriors,2771,13,-0.7445170244651927,42.878096648516404
Lena Walz,St. Bonaventure Bonnies,42.865569047619,stbonaventurebonnies,179,3,0.21493314091272497,42.86564552596089
Jayda Brown,St. John's Red Storm,42.8598536231884,stjohnsredstorm,2599,4,1.1815976661979184,42.860546169219894
Veronaye Charlton,North Alabama Lions,42.8440225732601,northalabamalions,NA,NA,0,42.843777410617925
Maria Serracanta,Northern Illinois Huskies,42.8309120670995,northernillinoishuskies,2459,14,-0.06421715182798006,42.83050824895847
Anastasia Drosouni,California Golden Bears,42.824091991342,californiagoldenbears,25,2,1.7410828106998104,42.82510165843511
Mona Zaric,Harvard Crimson,42.8068583333333,harvardcrimson,108,12,0.1841164774285017,42.80691154905157
Teresa Mbemba,Presbyterian Blue Hose,42.809131547619,presbyterianbluehose,2506,6,-1.3272392548610852,42.805623640569465
Lorena Barbosa,San Francisco Dons,42.8039225732601,sanfranciscodons,2539,29,0.15617675887640683,42.80395884596142
Kamryn Mafua,California Golden Bears,42.8019718050066,californiagoldenbears,25,2,1.7410828106998104,42.802957422631295
Shannon Blacher,Northern Illinois Huskies,42.7818098124098,northernillinoishuskies,2459,14,-0.06421715182798006,42.78142708380247
Allie Hueckman,Boise State Broncos,42.7799702898551,boisestatebroncos,NA,NA,0,42.779741663674706
Xanthippi Karatasiou,Canisius Golden Griffins,42.7797475732601,canisiusgoldengriffins,2099,13,-0.7445170244651927,42.77774183698851
Ona Alarcon,Maine Black Bears,42.7777692520041,maineblackbears,311,1,-0.5587271973835142,42.77621039535743
Alicia Newell,Richmond Spiders,42.7732983308358,richmondspiders,257,3,0.21493314091272497,42.773367507515474
Susana Yepes,Oregon State Beavers,42.7691880387729,oregonstatebeavers,204,29,0.15617675887640683,42.76922295172873
Mya Dotson,Charleston Southern Buccaneers,42.7633951923077,charlestonsouthernbuccaneers,2127,6,-1.3272392548610852,42.760059411887944
Kylee Norkus,Evansville Purple Aces,42.7518082875458,evansvillepurpleaces,339,18,0.3818613853103341,42.75197044426048
Kaley Perkins,Kent State Golden Flashes,42.7451452898551,kentstategoldenflashes,2309,14,-0.06421715182798006,42.744777811006976
Leah Bullard,Oakland Golden Grizzlies,42.7362982142857,oaklandgoldengrizzlies,NA,NA,0,42.73608041710454
Taylor Moffat,Portland State Vikings,42.7269750541125,portlandstatevikings,2502,5,-0.02468095143188219,42.72670396860017
Brianna Sanchez,UT Rio Grande Valley Vaqueros,42.7278598484848,utriograndevalleyvaqueros,292,25,-0.4220080591350636,42.72669327571771
Vinyet Morato,Western Michigan Broncos,42.7251857142857,westernmichiganbroncos,2711,14,-0.06421715182798006,42.72482636080596
Emily Fisher,Maryland Terrapins,42.7203906385281,marylandterrapins,120,7,1.8898677492822935,42.72134627205584
