"Name","School","Rating"
"Jamal West Jr.","Nicholls St.",78.1279843221484
"Sean Smith","Western Illinois",78.1148289339504
"Trevin Knell","BYU",78.1130343962157
"Isaiah Walker","Belmont",78.1013208892152
"Gyasi Powell","Lipscomb",78.098675551928
"Kyan Evans","Colorado St.",78.0954146669525
"Daimion Collins","LSU",78.0916015077264
"Bryan Etumnu","Merrimack",78.0823174547264
"Eric Mulder","Purdue Fort Wayne",78.0815898240993
"Ahmad Robinson","Mercer",78.0723143316094
"Modestas Kancleris","Illinois Chicago",78.0447306491806
"Jamal Mashburn, Jr.","Temple",78.0407819487623
"Jordan Ross","Saint Mary's",78.0003245407179
"Noel Brown","St. Bonaventure",77.9954566776518
"Claudell Harris Jr.","Mississippi St.",77.9946212334965
"Don McHenry","Western Kentucky",77.9818748613494
"Dug McDaniel","Kansas St.",77.9593924237112
"Matt Rogers","American",77.9547360917415
"Tevin Smith","Cleveland St.",77.9526316835424
"Oziyah Sellers","Stanford",77.9472619980955
"Dji Bailey","LSU",77.9463906565202
"Dan Skillings Jr.","Cincinnati",77.9451149566195
"Tae Davis","Notre Dame",77.9427189816086
"Sam Lewis","Toledo",77.9340537082476
"Eduardo Andre","West Virginia",77.9229873145666
"Henry Coleman III","Texas A&M",77.9124755514501
"Andrew Holifield","Lamar",77.8959899760787
"Jeremiah ""Bear"" Cherry","UNLV",77.8703981190796
"Amarri Monroe","Quinnipiac",77.867864113173
"Kario Oquendo","SMU",77.8312939301156
"Montavious Myrick","Eastern Kentucky",77.825944341995
"Chance Moore","St. Bonaventure",77.825619517105
"D'Maurian Williams","High Point",77.8185314241405
"Ben Humrichous","Illinois",77.8176019071251
"Barry Dunning Jr.","South Alabama",77.8084713585186
"Duke Brennan","Grand Canyon",77.7906850007894
"Jaron Pierre Jr.","Jacksonville St.",77.7810054907825
"Sam Vinson","Northern Kentucky",77.7751303487052
"Harlan Obioha","UNC Wilmington",77.7724432877557
"Brendan Hausen","Kansas St.",77.7666789652751
"Stevie Mitchell","Marquette",77.7614425441241
"Abou Ousmane","Oklahoma St.",77.7594504364453
"Jordan Jones","Central Connecticut",77.7507566674508
