Name,School,Rating
Kay Donahue,Lafayette Leopards,67
Mia 'Uhila,Hawai'i Rainbow Wahine,67
Dorothy Wiese,Staten Island Dolphins,67
Kayla Smith,Mercer Bears,67
Nikki Thompson,Simpson University (CA) Red Hawks,67
Riley Rismiller,Kent State Golden Flashes,67
Jenna Kilty,Cal State Northridge Matadors,67
Emery Baragona,Johnson University (TN) Royals,67
Zaniyyah Ross-Barnes,Shaw Bears,67
Greta Miller,Johns Hopkins University Blue Jays,67
Ava Stoller,SIU Edwardsville Cougars,67
Madison Davis,Western Illinois Leathernecks,67
Dayuna Colvin,Queens University Royals,67
Grace Arcoleo,Union Garnet Chargers,67
Sami Kim,Walsh Cavaliers,67
Makayla Edwards,Jacksonville Dolphins,67
Debora dos Santos,San Francisco Dons,67
Arianna Patton,SE Louisiana Lady Lions,67
Elise Livingston,Utah State Aggies,67
Morgann Gardner,Omaha Mavericks,67
Merissah Russell,Louisville Cardinals,67
Anna Garfield,Bethel (MN) Royals,67
Avery Kelley,Evansville Purple Aces,67
Myajae Eubanks,Cumberland (TN) Bulldogs,67
Bukky Akinsola,Georgia Southern Eagles,67
Lanie Grant,North Carolina Tar Heels,67
Ndjakalenga Mwenentanda,Texas Longhorns,67
Denaira Williams,UNC Pembroke Braves,67
Timberlynn Yeast,Marshall Thundering Herd,67
Nina Minicozzi,Dartmouth Big Green,67
Mary Ashley Stevenson,Stanford Cardinal,67
Nevaiah Bell-Tenner,Culver-Stockton Wildcats,67
Emma Shumate,Michigan State Spartans,67
Julia Riley,Northern Colorado Bears,67
Clara Gonzalez Planella,Jacksonville State Gamecocks,67
Beth Nelson,Brown Bears,67
Gia Bradley,Colorado-Colorado Springs Mountain Lions,67
Imbie Jones,Nevada Wolf Pack,67
Haven Verrett,Jarvis Christian Bulldogs,67
Ornela Muca,Pepperdine Waves,67
Sophie Sene,Utah State Aggies,67
Tinasia Spencer,Chowan Hawks,67
Isabella Caceres,Hiram Terriers,67
Mya Hansen,Boise State Broncos,67
Aliyah Matharu,Baylor Bears,67
Michiyah Simmons,South Alabama Jaguars,67
Khila Morris,Troy Trojans,67
Sophie Costello,Rensselaer Engineers,67
Hermione Hicks,Florida National Conquistadors,67
Loghan Johnson,Texas Tech Lady Raiders,67
Azareya Kilgoe,Cornell Big Red,67
Lydia Chatira,Harvard Crimson,67
Eleecia Carter,UAB Blazers,67
Marija Avlijas,Columbia Lions,67
Kaysia Woods,SMU Mustangs,67
Montaya Dew,Arizona Wildcats,67
Grace Townsend,North Carolina Tar Heels,67
Alyssa Latham,Tennessee Lady Volunteers,67
Leilani Augmon,Houston Cougars,67
Diana Collins,Alabama Crimson Tide,67
Shayeann Day-Wilson,LSU Tigers,67
Tatum Greene,Boston College Eagles,67
Liza Karlen,Notre Dame Fighting Irish,67
Emily Florvil,Le Moyne Dolphins,66
Yanessa Boyd,St. Francis (PA) Red Flash,66
Mikayla Hutchinson,Prairie View A&M Lady Panthers,66
Megan Bodziony,Le Moyne Dolphins,66
Shakira Baskerville,High Point Panthers,66
Alanah Pooler,Alabama State Lady Hornets,66
Diaka Berete,Jackson State Lady Tigers,66
Dom Nesland,High Point Panthers,66
Tania Allen,Chicago State Cougars,66
Ce'nara Skanes,Maryland Eastern Shore Hawks,66
Nalyce Dudley,Sacred Heart Pioneers,66
Kristyna Boyd,Arkansas-Pine Bluff Golden Lions,66
Grace LaBarge,Quinnipiac Bobcats,66
Marissa Shelton,St. Francis (PA) Red Flash,66
Camryn Fauria,Binghamton Bearcats,66
Malia Lenz,Vermont Catamounts,66
Nyah Willis,Charleston Cougars,66
Circe Rubio Remolar,Delaware State Hornets,66
Emilee Tahata,Rider Broncs,66
Sidney Richards,Cal Poly Mustangs,66
Taniya McGowan,South Carolina State Lady Bulldogs,66
Julia Corsentino,Marist Red Foxes,66
Erin Martin,Tennessee State Lady Tigers,66
Jazmyn Stone,Charleston Cougars,66
McKenzie Stewart,Delaware State Hornets,66
Mya Pierfax,Winthrop Eagles,66
Khloe Lemon,California Baptist Lancers,66
Jaye Haynes,Monmouth Hawks,66
Bella McLaughlin,Boston University Terriers,66
Molly Sheehan,SIU Edwardsville Cougars,66
Nia Jordan,Prairie View A&M Lady Panthers,66
Caitlyn Panuco,Howard Payne Yellow Jackets,66
Ella Haney,Maryville College (TN) Fighting Scots,66
Isabella Hunt,East Tennessee State Bucs,66
Rose Morse,Cal State San Marcos Cougars,66
Aaliyah Henderson,Texas Southern Tigers,66
Jasmine Jones,New Orleans Privateers,66
Cree Mcclemore,Texas College Steers,66
Mia Flor,Wofford Terriers,66
Grace Gavin,Sewanee Tigers,66
Tamara Christmas,Central Baptist College Mustangs,66
Maliah Preston,Johnson & Wales (NC) Wildcats,66
Nataya Lockett,Eastern New Mexico Greyhounds,66
Sarah Talon,Maine Black Bears,66
Naj White,Post University Eagles,66
Makayla Blake,Saint Michael's Purple Knights,66
Tyreona Sibley,SE Louisiana Lady Lions,66
Caitlynn Jordan,Oklahoma Christian University Eagles,66
Julianna Walter,Guilford Quakers,66
Kyla Cruz Baez,Florida National Conquistadors,66
Janae Tyler,Kent State Golden Flashes,66
Kylie Fleet,Paine Lions,66
Joerdan Thomas,St. Thomas (TX) Celts,66
Dakieren Turner,Maryland Eastern Shore Hawks,66
Hannah Fields,Houston Christian Huskies,66
Dylan Philip,Montana State Bobcats,66
Lore Porter,Niagara Purple Eagles,66
Austin Johnson,North Greenville Crusaders,66
Jalyssa Carrasco,Roosevelt Lakers,66
Tori Younker,Corban University Warriors,66
Kyla Smith,Trinity Christian (IL) Trolls,66
Kennadi Harris,Lake Erie Storm,66
Mia Wysong,North Greenville Crusaders,66
Mya Miller,Columbia College (MO) Cougars,66
Morgon Webb,Coastal Georgia Mariners,66
Mary Gibbons,Navy Midshipmen,66
Brialle Washington,New Orleans Privateers,66
Lexi Starr,Indiana-Southeast Grenadiers,66
Caitlin Travis,Loyola New Orleans Wolfpack,66
Shalayne Nagel,Dakota Wesleyan Tigers,66
Taylor Smith,Frostburg State Bobcats,66
Jade Clack,Tulsa Golden Hurricane,66
Nyah Lowery,Pacific Tigers,66
Tykara Harrison,St. Francis (IL) Fighting Saints,66
Nia Howard,UNC Greensboro Spartans,66
Demonnie Lagway,Cal State Fullerton Titans,66
Libby Privett,Wofford Terriers,66
Azjah Reeves,McNeese Cowgirls,66
Alli Dioli,Cal State Bakersfield Roadrunners,66
Daniela Lopez,Xavier Musketeers,66
Jabrica Leslie,Clinton College Golden Bears,66
Alice Curman,Southern Illinois Salukis,66
Kayla Lorenz,UT Rio Grande Valley Vaqueros,66
Coryn Fromm,St. Francis (IL) Fighting Saints,66
Mir McLean,Maryland Terrapins,66
Chloe Briggs,Washington Huskies,66
Alexia Dizeko,Florida Gators,66
Haylee Sethman,Simpson University (CA) Red Hawks,66
MG Lymon,Loyola New Orleans Wolfpack,66
Lalani Ellis,Eastern Illinois Panthers,66
Sierra Johnson,Sacred Heart Pioneers,66
Aileen Marquez,Morehead State Eagles,66
Emme Boots,Goshen Maple Leafs,66
Carly Keats,Arkansas Razorbacks,66
Bella Larrison,Anderson (IN) Ravens,66
Kathryn Scottland,Faulkner Eagles,66
Breyonce' Jim,Southeastern Baptist College Chargers,66
Malia Melton,Oglethorpe Stormy Petrels,66
Dasiya Jones,Colorado Christian Cougars,66
Jasmine Singleton,San José State Spartans,66
Chloe Williams,Winston-Salem Rams,66
Skylar Groesbeck,Warner Pacific Knights,66
Olivia Poulivaati,Nevada Wolf Pack,66
Luka Malinka,Roosevelt Lakers,66
Morgan Kelson,Livingstone Blue Bears,66
Emily Hall,Akron Zips,66
Kyah Smith,Navy Midshipmen,66
Nekaya Williams,Edward Waters Tigers,66
Erin Toller,Bellarmine Knights,66
Sumer Lee,DePaul Blue Demons,66
Amiah Hargrove,Nebraska Cornhuskers,66
Jada Hunter,Saint Mary's Gaels,66
Jourdyn Wynn,Defiance Yellow Jackets,66
Sylvia Kahoro,Berry Vikings,66
Esther Little,Gonzaga Bulldogs,66
Paris Guillory,McNeese Cowgirls,66
Keimarya Rivera,Oglethorpe Stormy Petrels,66
Riley Stack,Coastal Carolina Chanticleers,66
Lauren Davenport,BYU Cougars,66
Taylor Schwab,Arizona Christian Firestorm,66
Ahrianna Scott,Erskine Flying Fleet,66
Weronika Swojak,Warren Wilson Owls,66
Lauren Scott,Wright State Raiders,66
Kyleigh McGuire,Sam Houston Bearkats,66
Symere Shelton,La Sierra Golden Eagles,66
Royjeannae Graves,College Of Biblical Studies Ambassadors,66
De'Ashaj Crawford,Johnson & Wales (NC) Wildcats,66
Riley Holliday,Lincoln (PA) Lions,66
Mikyah Finley,Shaw Bears,66
Destiny Robinson,Toledo Rockets,66
Cami Fulcher,San Francisco Dons,66
La'Niya Simes,Winston-Salem Rams,66
Abigail Wright,Harvard Crimson,66
Symone Harrell,St. Francis (IL) Fighting Saints,66
Jacklyn Kulow,Jessup University Warriors,66
Xoe Rosalez,Youngstown State Penguins,66
Me'Arah O'Neal,Florida Gators,66
Kallie Theisen,South Dakota State Jackrabbits,66
Roxane Makolo,Georgia Lady Bulldogs,66
Mailien Rolf,Arizona Wildcats,66
Quanirah Montague,Mississippi State Bulldogs,66
Alexis Whitfield,Oregon Ducks,66
Aaliyah Roberson,TCU Horned Frogs,66
Julianna Gibson,St. Francis (PA) Red Flash,65
Evangelina Parrish,Chicago State Cougars,65
Lucia Noin,Central Connecticut Blue Devils,65
Adriana Shipp-Davis,Radford Highlanders,65
Cici Hernandez,Mercyhurst Lakers,65
D'Shantae Edwards,Southern Jaguars,65
Andrea Martinez,Gardner-Webb Runnin' Bulldogs,65
Marina Artero,St. Francis (PA) Red Flash,65
Harris Robinson,St. Francis (PA) Red Flash,65
Raiana Brown,Fairfield Stags,65
Emily Strachan,Cal State Fullerton Titans,65
Carmen Williams,Sacred Heart Pioneers,65
Asha Walker,Chicago State Cougars,65
Kristina Juric,Manhattan Jaspers,65
Zoe Tillery,UC Riverside Highlanders,65
T'Aaliyah Miner,Lamar Cardinals,65
Ella Lune,Eastern Illinois Panthers,65
Natalie Larranaga,Northeastern Huskies,65
Maria Sanchez Pitarch,Northeastern Huskies,65
O'Mariyah Tucker,Alabama State Lady Hornets,65
Skylar Bailey,UNC Asheville Bulldogs,65
Shamya Champ,Jarvis Christian Bulldogs,65
Gianna Angiolet,UT Rio Grande Valley Vaqueros,65
Delanie Hill,UAlbany Great Danes,65
Mata Peaua,Weber State Wildcats,65
Paris Miller,Nelson Lions,65
Crystin Guy,Blue Mountain College Toppers,65
Dannah Martin-Hartwick,LSU Alexandria Generals,65
Daniella Velez,Presbyterian Blue Hose,65
Saige Gibb,Utah Valley Wolverines,65
Aspen Thornton,UT Arlington Mavericks,65
Jelena Perovic,Union Garnet Chargers,65
Elena Cabello,Eastern Michigan Eagles,65
Anna Camden,Richmond Spiders,65
Faith Hayward,Bob Jones Bruins,65
Nia Hardison,Northwestern State Lady Demons,65
Chrysta Narcisse,South Alabama Jaguars,65
Emilee Proctor,Wiley Wildcats,65
Asiah Baxter,Ohio Bobcats,65
Nicole Kamin,Grand Valley State Lakers,65
Marta Espinal,Loyola Maryland Greyhounds,65
Mikaylah Manley,Southern Miss Lady Eagles,65
Ally Schimel,Oregon State Beavers,65
Filipa Calisto,George Washington Revolutionaries,65
Nia Green,Morgan State Lady Bears,65
Renna Schwieterman,Purdue Fort Wayne Mastodons,65
Lucia Melero Sabat,New Hampshire Wildcats,65
Jordyn Stokes,Chadron State Eagles,65
Sidney Folkenberg,Walla Walla Wolves,65
Saniya Burks,Texas State Bobcats,65
Cambree Blackham,Utah Valley Wolverines,65
XaiOnna Whitfield,Tennessee State Lady Tigers,65
Gemma LaVergne,Corban University Warriors,65
Mikiyah Mallet,Cheyney (PA) Wolves,65
Karly Sweeney,Indiana-Southeast Grenadiers,65
Aima Ofunrein,Brown Bears,65
Shannon Wheeler,Dayton Flyers,65
Kenzie Sirowich,Alaska Anchorage Seawolves,65
Alexa Lora,Johnson & Wales (RI) Griffins,65
Ysabel Puente,Life Pacific Warriors,65
Junae Mahan,UC San Diego Tritons,65
Anya Choice,UC Santa Barbara Gauchos,65
Ariana Vanderhoop,St. John's Red Storm,65
Chloe Williams,Indiana State Sycamores,65
Abby Mundy,Evergreen State Geoducks,65
Tomisin Adenupe,Davidson Wildcats,65
Emani Jenkins,Troy Trojans,65
Danae Powell,Fresno State Bulldogs,65
Macy Brackett,Virginia-Lynchburg Dragons,65
Lanay Wheaton,Louisiana Ragin' Cajuns,65
Ice Brady,UConn Huskies,65
Haley Debuse,College Of Saint Mary Flames,65
Cayla Williams,UC Santa Barbara Gauchos,65
Kierra Prim,Houston Christian Huskies,65
Bella Cates,Hendrix College Warriors,65
Myonna Hooper,Detroit Mercy Titans,65
Reyna Scott,Oklahoma Sooners,65
Dee Guinn,Faulkner Eagles,65
Pam Mock,Meredith College Avenging Angels,65
Layla Henderson,Johns Hopkins University Blue Jays,65
Chloe Zazueta,Life Pacific Warriors,65
Olivia Kieffer,South Dakota Coyotes,65
Elise Grossdidier,Colorado Christian Cougars,65
Lucia Yenes,New Mexico State Aggies,65
Michaela Ray,University of The Southwest Mustangs,65
Rachel Harvey,Eastern Washington Eagles,65
Kate Hughes,Mount Saint Mary (NY) Knights,65
Aaliyah Ibarra,Utah Tech Trailblazers,65
Bryanna Preston,Texas Longhorns,65
Lilly Ferguson,Massachusetts Minutewomen,65
Savannah Samuel,Boston College Eagles,65
Brianna Wilson,Texas Lutheran Bulldogs,65
Chantae Embry,SMU Mustangs,65
Harmony Earth-Wiley,Bridgeport Purple Knights,65
Zamareya Jones,NC State Wolfpack,65
Naomi Barnwell,Robert Morris Colonials,65
Kiana Henning,Howard Payne Yellow Jackets,65
Shannen Hinchey,Virginia-Lynchburg Dragons,65
Jade Fry,Arkansas Baptist Buffaloes,65
Cianna Roberts,Cheyney (PA) Wolves,65
Lish Spoonhunter,Haskell Jayhawks,65
Lydia York,Central Baptist College Mustangs,65
Shabrica Leslie,Clinton College Golden Bears,65
Nevaeh Tot,Oklahoma Sooners,65
Elise Stuck,Ball State Cardinals,65
Emma Santoro,Emory & Henry Wasps,65
Sydni Morris,Clarke University Pride,65
Kaison Wood,Alice Lloyd College Eagles,65
Lillian Null,Goshen Maple Leafs,65
Addison Branscum,Regis Rangers,65
Summer Bostock,Houston Cougars,65
Addie Porter,Clemson Tigers,65
McKenna Layden,Purdue Boilermakers,65
Carla Viegas,Florida State Seminoles,65
Gisela Segura,Long Island University Sharks,64
Olivia Fernandez,Bryant Bulldogs,64
Madelynn Muniz,Cal State Fullerton Titans,64
Skylar Barnes,Southeast Missouri State Redhawks,64
Kelsie Imai,Hawai'i Rainbow Wahine,64
Marley Langi,Cal State Bakersfield Roadrunners,64
Aminata Diakite,Towson Tigers,64
Martina Borrellas,UAlbany Great Danes,64
Leia Brown,Paine Lions,64
Queen Ikhiuwu,Wofford Terriers,64
Hennie Van Schaik,San José State Spartans,64
Kailey Kalet,Loyola Maryland Greyhounds,64
Whitney Lind,Lehigh Mountain Hawks,64
Sydnee Kemp,Sam Houston Bearkats,64
Jesse Ledgerwood,Indiana-Southeast Grenadiers,64
Elle Papahronis,San Francisco Dons,64
Kalissa Lacy,Northern Kentucky Norse,64
Anasia Staton,Towson Tigers,64
Anna Rescifina,American University Eagles,64
Alex Gitchenko,UMass Lowell River Hawks,64
Madison Cockrell,Incarnate Word Cardinals,64
Kyla Davis,McNeese Cowgirls,64
Kaci Chairs,Prairie View A&M Lady Panthers,64
Brooklyn Stewart,Brescia Bearcats,64
Sarah Miller,Pennsylvania Quakers,64
Irene Asensio,UTEP Miners,64
Loes Rozing,New Mexico State Aggies,64
Mimi Rubino,Bryant Bulldogs,64
Makayla Raines,Southern Wesleyan Warriors,64
Elivia Moore,Alice Lloyd College Eagles,64
Adria Lincoln,Montana Lady Griz,64
Da'naijah Williams,Norfolk State Spartans,64
Kylee Madden,Southeastern Baptist College Chargers,64
Chanelle McDonald,Bethune-Cookman Wildcats,64
Ellie Reynolds,Colorado-Colorado Springs Mountain Lions,64
Jala Bannerman,Morgan State Lady Bears,64
Cadence Dykstra,Toledo Rockets,64
Jaliyah Green,Villanova Wildcats,64
Chloe Van Zeeland,UW-Parkside Rangers,64
Marie Outlay,Roosevelt Lakers,64
Jaelyn Talley,North Texas Mean Green,64
Kenzie Matulonis,New Hampshire Wildcats,64
Grace Oliver,Colorado Buffaloes,64
Jana Falsdottir,Cal State Fullerton Titans,64
Crystal Smith,Texas State Bobcats,64
Alonya Waldon,Samford Bulldogs,64
Lilee Carlson,Lake Erie Storm,64
Ariana Kupi,Adelphi Panthers,64
Molly Lavin,Drexel Dragons,64
Adreanna Waddle,Prairie View A&M Lady Panthers,64
Amirah Abdur-Rahim,Texas A&M Aggies,64
Ciniya Moore,Yale Bulldogs,64
Emerita Mashaire,Pepperdine Waves,64
Lauren Friedrich,Columbia College (MO) Cougars,64
Sofia Bell,Oregon Ducks,64
Kenza Salgues,Florida Gators,64
Malaya Jones,Nicholls Colonels,64
Alexis Gie,Dillard Blue Devils,64
Sarahia Hurd,Southeastern Baptist College Chargers,64
Karrin Purchas,Virginia-Lynchburg Dragons,64
Amelia Scharpf,UC Irvine Anteaters,64
Gracie Rankosky,Walsh Cavaliers,64
Jordan Wood,Duke Blue Devils,64
Irune Orio,Xavier Musketeers,64
Maria Myklebust,Florida Atlantic Owls,64
Jailah Pineda,Old Westbury Panthers,64
Julianna Walker,Seattle U Redhawks,64
Taylor Stremlow,Iowa Hawkeyes,64
Lyric Johnson,Eastern Illinois Panthers,64
Petra Bozan,Nebraska Cornhuskers,64
Jacqueline Aguilar,Bethesda University Flames,64
Natalie Edmonson,Hendrix College Warriors,64
Charlotte Abraham,Washington State Cougars,64
Karsyn Norman,Butler Bulldogs,64
Oyindamola Akinbolawa,Auburn Tigers,64
Grace Koepke,American University Eagles,64
Taliyah Hayes,Dakota Wesleyan Tigers,64
Sydney Thomas,Louisiana Tech Lady Techsters,64
Darrione Rogers,Miami Hurricanes,64
Ariana Seawell,Buffalo Bulls,64
Katie Krupa,Harvard Crimson,64
Maddy Westbeld,Notre Dame Fighting Irish,64
Kennedy Sanders,Colorado Buffaloes,64
Elyza Mitchell,Colby-Sawyer Chargers,64
Lee Lee Willis,Kennesaw State Owls,64
Takiyah Goff,Tennessee Southern Firehawks,64
Cheyanne Kemp,Central Arkansas Sugar Bears,64
Riley Montagner,Lake Erie Storm,64
Ellizabeth Reed,Culver-Stockton Wildcats,64
Dekezia Moore,Oakwood Ambassadors,64
Aaryn Battle,Pittsburgh Panthers,64
Kaylee Bennett,Arlington Baptist Patriots,64
Nathalie Santana,Wesleyan College (GA) Wolves,64
Brittany Harshaw,Kansas Jayhawks,64
Eliza Maupin,Kansas State Wildcats,64
Blessing Okoh,Winthrop Eagles,63
Arianna Mosley,Grambling Lady Tigers,63
Aminata Tal,Presbyterian Blue Hose,63
Tyana Walker,Howard Bison,63
Caitie Gingras,Cal State Bakersfield Roadrunners,63
Makenna Grillone,Colby-Sawyer Chargers,63
Kyra Long,Miles Golden Bears,63
Molly Driscoll,American University Eagles,63
Logan Lewis,IU Indianapolis Jaguars,63
Madelyn Brown,Saint Martin's Saints,63
Jhaid Westbrook,Johnson C Smith Golden Bulls,63
Madison Clay,Howard Payne Yellow Jackets,63
Kaliah Kendrick,Southern Wesleyan Warriors,63
Akiyonna Joiner,Clinton College Golden Bears,63
Jariyah Williamson,Southeast Missouri State Redhawks,63
Klea Kaci,Wagner Seahawks,63
Zariah Davis,Wesleyan College (GA) Wolves,63
Madison Butcher,Sacramento State Hornets,63
Momo LaClair,Massachusetts Minutewomen,63
Mary Copple,Canisius Golden Griffins,63
Fiona Connolly,Valparaiso Beacons,63
Kennedy Eskelson,Weber State Wildcats,63
Lindsey Knuth,Wisconsin-La Crosse Eagles,63
Kyra Tanabe,Chadron State Eagles,63
Aleah James,Maryland Eastern Shore Hawks,63
Tiara Bellamy,UMBC Retrievers,63
Myona Dauphinas,Haskell Jayhawks,63
Danielle Vuletich,Robert Morris Colonials,63
Ana Oliveira Dias,Kansas City Roos,63
Ahnay Adams,Miami Hurricanes,63
Aya Keita,San Francisco Dons,63
Olivia Hixson,Westminster (MO) Blue Jays,63
Alana Rouser,Florida Atlantic Owls,63
Anna Conza,Oglethorpe Stormy Petrels,63
Empress Roberts,Arkansas-Pine Bluff Golden Lions,63
Sabrina Larsson,Hofstra Pride,63
Tyranny Brown,Southern Illinois Salukis,63
Nadia Howard,South Alabama Jaguars,63
Averi Aaron,Louisiana Tech Lady Techsters,63
Laurel Rockwood,UC Santa Barbara Gauchos,63
Eden Sample,Jacksonville State Gamecocks,63
Claire Stern,North Dakota State Bison,63
Lauren McCall,San Diego Toreros,63
Gigi Waddell,Texas A&M-Texarkana Eagles,63
Leah Barringer,Lees-McRae Bobcats,63
Sydney Woodley,West Virginia Mountaineers,63
Paige Cofer,Utah Tech Trailblazers,63
Alliance Ndiba,Cincinnati Bearcats,63
Laine McGurk,Drexel Dragons,63
Brianna Turnage,Florida State Seminoles,63
Olivia Allen,Delta State Statesmen,63
Phoenix Stotijn,Arkansas Razorbacks,63
Kaila Berry,Fordham Rams,63
Taniya Lawson,Southern Jaguars,63
Mekayla Lumpkin,South Carolina State Lady Bulldogs,63
Erica King,Youngstown State Penguins,63
Carla Celaya,Northwestern State Lady Demons,63
Mariah Clayton,Old Dominion Monarchs,63
Malia Bullock,Bryn Athyn Lions,63
Jaedyn Jamison,Mount St. Mary's Mountaineers,63
Jovi Lefotu,Hawai'i Rainbow Wahine,63
Kati Ollilainen,Wyoming Cowgirls,63
Mia Broom,Columbia Lions,63
Kelsey Langston,Cornell Big Red,63
Mya Robinson,Fisk Bulldogs,63
Alayna Rocco,Harvard Crimson,63
Victoria Baker,UC Davis Aggies,63
Mattie Dale,Central Christian College Tigers,63
Ines Piper,South Florida Bulls,63
Erin Condron,UC San Diego Tritons,63
Fantasia James,Florida International Panthers,63
Rebekah Frisby-Smith,William & Mary Tribe,63
Jayda Wood,Berry Vikings,63
Taylor Jackson,Oklahoma Christian University Eagles,63
Taj Hunter,Western Carolina Catamounts,63
Jillian Hollingshead,Tennessee Lady Volunteers,63
Nariyah Simmons,Austin Peay Governors,63
Amyia Bowie,St. Thomas (TX) Celts,63
Imari Berry,Louisville Cardinals,63
Kate Hillyer,William Jewell Cardinals,63
Yvonne Forman,Jarvis Christian Bulldogs,63
Jayda Noble,California Golden Bears,63
Ana Pinheiro,Idaho Vandals,63
Mia Haynes,Worcester State Lancers,63
Kyren Wilson,Southern-New Orleans Knights,63
Amari Faust,Hood College Blaze,63
Mya Brown,Buffalo State Bengals,63
Selene Romero,Bethesda University Flames,63
Julia Cruz,Life Pacific Warriors,63
Becca Ledford,West Georgia Wolves,63
Taliyah Parker,Texas A&M Aggies,63
KB Hadley,Siena Saints,62
Cory Santoro,Canisius Golden Griffins,62
Chana Paxixe,High Point Panthers,62
Airah Lavy,St. Francis (PA) Red Flash,62
Hadleigh Dill,Campbell Fighting Camels,62
Justina Graham,Alabama State Lady Hornets,62
Ava Card,Chattanooga Mocs,62
Skylah Travis,Louisiana Ragin' Cajuns,62
Neenah George,Northern Colorado Bears,62
Aminah Hall,Bellevue University Bruins,62
Niki Van Wyk,Tarleton State Texans,62
Nayo Lear,Dayton Flyers,62
Coral Mason,South Dakota Coyotes,62
Azaria Knox,Dillard Blue Devils,62
Synia Johnson,East Carolina Pirates,62
Briahna Scott,Guilford Quakers,62
Joy Haltom,Portland State Vikings,62
Brooke Kleinig,St. Mary's (TX) Rattlers,62
Kendalyn Dixon,Meredith College Avenging Angels,62
Kylie Buckley,Oakland Golden Grizzlies,62
Dianna Blake,North Carolina Central Eagles,62
Paige Vanstee,Grand Valley State Lakers,62
Tatiana Newsome,Jessup University Warriors,62
Victoria Dixon,Houston Christian Huskies,62
Peyton Ilderton,Marshall Thundering Herd,62
Gigi Bower,Ohio Bobcats,62
Olivia Bradley,UC Santa Barbara Gauchos,62
Lainey Spear,Portland Pilots,62
Jordyn Beaty,Buffalo Bulls,62
Hayden Wilkins,Colby-Sawyer Chargers,62
Ally Stedman,UCF Knights,62
Frida Formann,Colorado Buffaloes,62
Brionna Sims,Life University Running Eagles,62
Queen Ruffin,Indiana State Sycamores,62
Hannah Richardson,St. Bonaventure Bonnies,62
Lauren Audino,Western Michigan Broncos,62
Ana Conde,Siena Saints,62
Jayden McBride,Georgetown Hoyas,62
Aria Myers,NJIT Highlanders,62
Ke'iara Odume,Yale Bulldogs,62
Boston Berry,McNeese Cowgirls,62
Zawadi Ogot,Loyola Marymount Lions,62
Ines Monteagudo Pardo,Boston University Terriers,62
Ianna Odulaja,Erskine Flying Fleet,62
Ania Martinez,Bloomfield Deacons,62
Kaylan Lockett,Champion Christian Tigers,62
Emilee Fox,South Dakota State Jackrabbits,62
Alex Pirog,Montana Lady Griz,62
Taeya Steinauer,Purdue Fort Wayne Mastodons,62
Sydney Graber,Purdue Fort Wayne Mastodons,62
Ari Wiggins,Butler Bulldogs,62
Carleigh Perry,Guilford Quakers,62
Melissa Secchiaroli,Cal State Bakersfield Roadrunners,62
Taisiya Kozlova,Seattle U Redhawks,62
Erica Moon,Texas A&M Aggies,62
Miraya Perkins,UT Arlington Mavericks,62
Saharra Murphy,Illinois-Springfield Prairie Stars,62
Regan Hubert,Cedarville Yellow Jackets,62
Yasmine Brown,Chowan Hawks,62
Rose Nelson,Fordham Rams,62
Alahna Paige,Florida Gulf Coast Eagles,62
Princess Anderson,Wichita State Shockers,62
Mia Rivers,Abilene Christian Wildcats,62
Cora Olsen,Omaha Mavericks,62
Bella LaChance,Furman Paladins,62
Kiley Bundy,Keene State Owls,62
Sanna Strom,Colorado State Rams,62
Brianna Byars,Cincinnati Bearcats,62
Gabriela Falcao,UAlbany Great Danes,62
Emma Kate Tittle,North Alabama Lions,62
Cyriah Griffin,VCU Rams,62
Chloe Chard Peloquin,Wright State Raiders,62
Jordan Grenn-Wallace,Walla Walla Wolves,62
Bri McDaniel,Maryland Terrapins,62
Sydney Steward,Faulkner Eagles,62
Julia Thoms,Jamestown Jimmies,62
Audrey Norville,Black Hills State Yellow Jackets,62
Lauryn Goettl,Viterbo V-Hawks,62
Paula Lopez,Buffalo Bulls,62
Anna Hamilton,Northern Kentucky Norse,62
Hannah Wallace,Saint Louis Billikens,62
Makenna Yeager,Illinois-Springfield Prairie Stars,62
Maddy McDaniel,South Carolina Gamecocks,62
Karley Johnson,Arkansas Razorbacks,62
Kailee McDonald,Fairleigh Dickinson Knights,61
Kyra Lawrence,Delaware State Hornets,61
JaMya Robinson,Longwood Lancers,61
Chloe Vasquez,Iona Gaels,61
Clemisha Prackett,Mississippi Valley State Devilettes,61
Shaniah Nunn,Grambling Lady Tigers,61
Nevaeh Otis,Niagara Purple Eagles,61
Shomari Phillips,Bethune-Cookman Wildcats,61
Hailey Hohenecker,Chicago State Cougars,61
Miriley Simon,North Dakota State Bison,61
Sille-Liis Molder,UMass Lowell River Hawks,61
Kyra Price,Southern Wesleyan Warriors,61
Avari Berry,SE Louisiana Lady Lions,61
Alaila Walker,Lincoln (PA) Lions,61
Natalia Chavez,Abilene Christian Wildcats,61
Edie Clarke,Saint Mary's Gaels,61
Amina Kameric,UMass Lowell River Hawks,61
Elena Bertrand,Lipscomb Bisons,61
Samara Swire,Harris-Stowe State Hornets,61
Phoebe Frentzel,St. Thomas-Minnesota Tommies,61
Gwen Jenkins,South Carolina Upstate Spartans,61
Kayla White,Bethune-Cookman Wildcats,61
Kahliya Gaitor,Webber International Warriors,61
Lauren Pete,UNT Dallas Trailblazers,61
Laia Monclova,Denver Pioneers,61
